ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300512.SZ,20260518,9.16,1.0931,2.9571,0.97,139.8644,119.9651,2.2922,3.2319,3.1369,0.6454,0.6454,40923.7375,32390.7201,11973.3152,374861.4355,296698.9961
603090.SH,20260518,64.88,3.5405,7.1264,0.5,78.7519,85.197,9.9545,8.4939,8.0361,0.4624,,10000.0,10000.0,4968.13,648800.0,648800.0
002787.SZ,20260518,25.93,9.873,12.379,0.86,76.5897,74.3136,4.7028,3.7603,3.722,0.3825,0.3825,33517.6599,25086.0114,20007.6388,869112.9212,650480.2756
603189.SH,20260518,13.11,2.653,4.3806,0.82,671.5485,,2.3947,13.816,11.6896,1.1334,1.1334,26954.8349,26954.8349,16324.3649,353377.8855,353377.8855
002817.SZ,20260518,7.94,1.6691,2.7879,0.83,36.5439,37.3925,2.4298,5.1579,5.4323,1.2343,0.8942,29909.817,29003.9295,17364.823,237483.947,230291.2002
601900.SH,20260518,12.3,0.7936,2.1198,0.84,10.4013,10.604,1.1877,1.2563,1.2776,4.4715,4.4715,88197.0094,88197.0094,33018.8402,1084823.2156,1084823.2156
603085.SH,20260518,13.96,2.2988,4.4874,0.56,65.2964,62.2231,5.7297,1.8363,1.7005,,,39710.0,39710.0,20342.6021,554351.6,554351.6
002777.SZ,20260518,16.61,2.7478,4.4798,0.67,88.2127,92.0041,3.9888,5.5035,5.5476,0.9031,0.9031,40823.1038,40451.1491,24811.8891,678071.7541,671893.5866
603600.SH,20260518,11.86,1.7898,3.7073,1.04,16.8357,15.849,1.6692,0.8027,0.7817,3.8846,3.8846,33043.317,30003.8034,14484.9563,391893.7396,355845.1083
603268.SH,20260518,159.49,2.3116,2.7534,0.8,58.3248,41.0804,14.6822,7.1551,5.0814,,,97077.8303,23324.9792,19582.1792,15482943.1545,3720100.9326
300485.SZ,20260518,10.0,1.5674,2.0348,0.69,330.5653,,1.4271,11.9013,11.9633,,,48166.64,27381.7182,21091.5234,481666.4,273817.182
603738.SH,20260518,54.0,16.7762,23.3472,1.11,399.0076,312.9761,11.4594,22.0802,20.9958,0.1476,0.1476,38588.7492,38588.7492,27728.0906,2083792.4568,2083792.4568
603315.SH,20260518,17.73,10.0197,20.3714,1.05,119.1904,137.5366,3.2667,4.4498,4.3996,0.4682,0.4682,32036.6264,32036.6264,15757.2785,568009.3861,568009.3861
603367.SH,20260518,14.74,0.9588,1.8174,0.58,15.8424,16.3388,1.0556,1.9373,1.9774,2.768,2.768,45275.4129,45275.4129,23884.6658,667359.5861,667359.5861
300453.SZ,20260518,9.76,3.1037,3.5867,0.83,19.233,18.2264,3.3335,3.1067,3.0178,3.0747,1.0249,52208.4275,35985.9715,31140.3457,509554.2524,351223.0818
300395.SZ,20260518,137.5,6.98,8.651,0.62,162.0368,149.0436,15.0193,35.6148,32.1763,0.0942,0.0942,52226.7673,51150.6793,41270.7938,7181180.5038,7033218.4038
300516.SZ,20260518,38.63,1.5442,4.8259,0.73,402.9071,651.3783,7.6194,14.2371,14.6448,0.1276,0.0998,25200.0,25200.0,8063.4453,973476.0,973476.0
002823.SZ,20260518,16.52,2.6586,3.273,0.78,23.2221,22.905,2.6748,1.8525,1.8909,2.0278,2.5808,32836.8949,21888.8657,17780.266,542465.5037,361604.0614
603939.SH,20260518,22.13,3.4316,7.0912,2.8,15.9848,15.5219,2.2523,1.0981,1.0947,3.1632,3.1632,121239.2331,121239.2331,58669.9245,2683024.2285,2683024.2285
601127.SH,20260518,81.8,1.3315,2.8274,0.87,23.9213,23.8946,3.4494,0.8633,0.8301,1.5648,0.379,174198.5086,155720.3392,73330.6827,14249438.0035,12737923.7466
601137.SH,20260518,19.85,2.3228,3.9622,0.81,145.9787,,1.943,0.8785,0.85,2.2287,2.2287,91848.825,91780.825,53806.2633,1823199.1763,1821849.3763
300223.SZ,20260518,137.81,6.2787,7.6521,0.7,176.7526,107.0319,5.2298,14.0263,12.6893,0.0724,0.0724,48254.0723,42057.0585,34508.9927,6649893.7037,5795883.2319
002550.SZ,20260518,6.77,1.2927,1.495,0.99,21.726,26.8341,3.0355,5.5141,5.8603,1.731,1.731,127980.0,94124.018,81382.093,866424.6,637219.6019
300151.SZ,20260518,20.85,10.1112,11.7226,1.62,171.9019,174.0111,7.224,11.1723,11.2812,0.3597,0.3837,53250.9462,36865.6874,31798.2649,1110282.2283,768649.5823
300161.SZ,20260518,37.68,8.5122,12.6652,1.34,458.7546,,4.8503,4.7862,4.7166,0.0265,0.0265,19869.6906,19499.4303,13105.4598,748689.9418,734738.5337
002563.SZ,20260518,5.75,0.8653,2.7094,0.93,17.3585,15.6568,1.3709,1.0266,1.002,8.6957,5.2174,269409.016,220709.279,70486.6665,1549101.842,1269078.3543
601199.SH,20260518,5.94,2.17,6.1555,0.86,15.0287,15.4004,1.1815,3.8091,3.7879,2.3569,2.3569,93521.0292,93521.0292,32968.474,555514.9134,555514.9134
300201.SZ,20260518,16.05,7.6874,9.5895,1.43,52.4048,50.0778,8.6009,9.4162,8.549,0.1843,0.1843,100904.3607,100365.3215,80457.9836,1619514.9892,1610863.4101
601566.SH,20260518,11.46,3.7496,13.189,1.35,22.3659,38.2612,1.6115,2.2135,2.1759,2.6178,2.6178,57463.715,57463.715,16336.901,658534.1739,658534.1739
300200.SZ,20260518,11.0,7.6603,10.7724,1.02,45.5924,52.6748,2.8637,3.5929,3.4737,1.3176,1.3176,43097.3206,42392.122,30145.2593,474070.5266,466313.342
300199.SZ,20260518,24.31,10.5465,11.2288,1.13,587.1386,227.1752,28.9548,22.2192,22.4709,,,88324.1336,74516.7445,69988.7875,2147159.6878,1811502.0588
002580.SZ,20260518,26.45,23.3104,30.3343,0.81,64.5729,64.4829,4.9766,3.5149,3.3687,0.1512,0.1512,45386.8993,45233.88,34759.9802,1200483.4865,1196436.126
601113.SH,20260518,4.46,1.54,2.26,0.96,22.0324,35.7543,1.2173,1.042,1.0458,,,110415.2226,110415.2226,75239.5384,492451.8928,492451.8928
300206.SZ,20260518,13.86,2.7073,3.5514,0.9,26.2864,23.2471,3.7961,4.0194,3.8353,1.4935,2.2439,57966.3346,33837.9565,25795.1638,803413.3976,468994.0771
603006.SH,20260518,13.99,1.335,4.7351,1.03,38.507,34.2411,2.6155,4.1185,3.8402,5.4325,5.4325,25425.425,25425.425,7168.5498,355701.6958,355701.6958
601218.SH,20260518,6.15,3.3478,4.5981,0.47,44.0964,37.6364,1.9879,4.2384,3.8669,0.1626,0.7317,96903.3512,96903.3512,70552.4459,595955.6099,595955.6099
002582.SZ,20260518,12.14,4.424,4.9756,0.57,6.2756,2.8053,1.0629,4.0934,3.8266,8.0271,8.0271,44770.7891,34423.9578,30607.1057,543517.3797,417906.8477
002562.SZ,20260518,5.82,4.0358,4.6372,1.12,69.9352,60.785,1.8071,1.8415,1.8075,,,114282.1917,81351.9296,70801.9489,665122.3557,473468.2303
002564.SZ,20260518,5.91,1.5196,2.138,0.62,108.0624,159.417,26.7286,1.9944,2.0049,,,85890.4477,85890.4477,61044.4477,507612.5459,507612.5459
300207.SZ,20260518,25.1,3.1239,4.0833,0.84,43.8609,59.0774,1.8819,0.7332,0.6914,0.8302,0.8302,184746.2446,171383.6305,131113.6855,4637130.7395,4301729.1256
002166.SZ,20260518,8.72,1.4654,2.4543,0.75,45.1832,41.7629,2.0756,3.1641,3.1601,1.1232,1.1232,74160.9425,73858.5425,44097.3158,646683.4186,644046.4906
002170.SZ,20260518,12.39,2.6234,2.878,0.96,13.1896,11.8522,3.439,2.3777,2.2803,3.5331,5.8883,97035.1707,78712.9525,71749.94,1202265.765,975253.4815
002140.SZ,20260518,10.73,0.9531,2.9757,0.57,14.257,13.6998,1.5571,0.7578,0.7678,1.3979,1.8639,70801.3872,70696.1375,22644.1542,759698.8847,758569.5554
002144.SZ,20260518,13.58,2.6618,2.885,0.77,55.5034,63.5993,1.1193,4.8621,5.1614,0.3682,0.3682,17676.2528,13764.1676,12699.1653,240043.513,186917.396
601009.SH,20260518,11.0,0.3999,0.9339,1.09,6.2365,6.099,0.7228,2.4486,2.3667,4.5073,4.5073,1236356.7245,1236356.7245,529460.6013,13599923.9695,13599923.9695
002142.SZ,20260518,31.08,0.3668,0.698,1.08,6.9969,6.8193,0.8828,2.8518,2.7788,3.861,3.861,660359.0792,659944.2141,346759.8864,20523960.1815,20511066.1742
002371.SZ,20260518,597.97,2.4195,4.4924,1.2,78.4913,77.7307,11.0303,11.0138,10.4516,0.1307,0.1307,72483.2616,72425.3264,39006.9267,43342815.939,43308172.4274
601333.SH,20260518,3.06,0.8668,1.6208,0.66,15.2025,14.1005,0.7491,0.7556,0.7428,2.2876,2.2876,708353.7,565223.7,302278.57,2167562.322,1729584.522
601628.SH,20260518,34.75,0.1147,1.5921,0.52,6.3747,6.784,1.6418,1.5953,1.6403,1.9799,1.9799,2826470.5,2082353.0,150000.0,98219849.875,72361766.75
002179.SZ,20260518,39.34,2.1794,4.1482,0.52,38.5375,43.3865,3.3761,3.895,3.8889,2.0344,2.0344,211742.7561,209650.3751,110146.4387,8329960.025,8247645.7564
601318.SH,20260518,54.89,0.7602,0.8357,0.85,7.3746,7.4853,0.9761,0.9461,0.9593,4.6821,4.6821,1810764.1995,1066006.5083,969734.5981,99392846.9106,58513097.2406
601008.SH,20260518,4.74,0.6244,1.5142,0.69,34.4669,32.9183,1.4156,2.2876,2.2748,1.2658,1.2658,124063.8006,124063.8006,51163.7271,588062.4148,588062.4148
601002.SH,20260518,5.58,2.0651,3.7545,0.66,21.9878,20.7499,1.2341,2.2795,2.3072,1.7921,1.4337,95444.072,95444.072,52497.1293,532577.9218,532577.9218
601003.SH,20260518,4.03,0.7223,4.2519,0.53,15.8206,24.4532,1.1303,0.1541,0.1566,,,263422.1771,256279.32,43538.1917,1061591.3737,1032805.6596
002261.SZ,20260518,33.93,5.2376,5.8369,0.61,670.6736,714.3108,16.4172,13.4817,13.6081,,,125996.8174,114610.5481,102843.596,4275072.0144,3888735.897
002263.SZ,20260518,3.94,3.6333,5.0396,0.55,400.8511,408.3321,2.6642,6.0182,6.0365,,,187836.01,187834.51,135418.708,740073.8794,740067.9694
601168.SH,20260518,30.3,2.22,3.2647,0.71,19.8219,16.3325,3.6183,1.1705,1.1305,3.3003,3.4323,238300.0,238300.0,162044.0052,7220490.0,7220490.0
002108.SZ,20260518,5.65,4.0233,5.0149,0.4,60.6498,62.3051,1.8483,3.2675,3.1363,1.7871,1.7871,164859.8206,164749.8206,132173.7681,931457.9864,930836.4864
002106.SZ,20260518,10.86,1.3376,1.864,0.66,31.273,37.396,1.3647,1.2802,1.285,0.9208,0.9208,70581.616,70490.2466,50582.8955,766516.3498,765524.0781
002254.SZ,20260518,14.67,11.1323,17.4652,1.23,303.221,275.0939,1.7771,3.4972,3.5035,0.3397,0.3397,85705.7183,85064.6108,54220.0524,1257302.8875,1247897.8404
002160.SZ,20260518,4.6,1.6116,2.7362,0.72,68.3191,70.2883,1.26,0.5609,0.5612,,,103278.1167,103072.9489,60708.5017,475079.3368,474135.5649
002248.SZ,20260518,12.96,4.8187,5.8412,0.89,118.0747,117.5007,34.7384,11.7537,11.8913,,,30749.56,30749.56,25366.98,398514.2976,398514.2976
002137.SZ,20260518,8.67,3.4798,4.1046,0.77,116.1458,115.8449,3.257,7.3761,6.9966,,,57750.4854,39645.8081,33611.0098,500696.7084,343729.1562
002171.SZ,20260518,11.6,3.5366,4.6875,0.95,49.1285,48.0729,2.1137,0.3108,0.2882,,,162293.7872,161374.147,121753.4924,1882607.9315,1871940.1052
002167.SZ,20260518,12.39,3.6489,4.899,0.84,181.8438,177.1546,5.3941,7.7101,7.6047,,,77467.33,75871.2963,56510.214,959820.2187,940045.3612
002192.SZ,20260518,91.08,7.9181,10.7141,0.62,84.8364,44.0642,6.1031,28.138,21.0851,0.1823,0.1823,25965.5203,25911.7678,19149.562,2364939.5889,2360043.8112
002165.SZ,20260518,9.47,18.6453,23.271,1.33,401.6398,,3.4825,2.4948,2.4211,0.4224,0.4224,73526.9837,72758.4196,58295.9817,696300.5356,689022.2336
002145.SZ,20260518,4.5,1.1802,1.7885,0.8,48.0079,52.448,1.4127,2.2008,2.1612,0.3413,,380667.2183,380647.4258,251172.9028,1713002.4824,1712913.4161
002138.SZ,20260518,36.69,5.6846,6.2243,1.33,28.9749,30.6331,5.1768,4.3858,4.2448,1.6003,2.1595,80631.8354,75649.9747,69090.7983,2958382.0408,2775597.5717
002149.SZ,20260518,73.9,20.2047,29.3826,1.3,349.0322,448.7043,9.6895,11.1681,11.7162,0.406,0.406,48821.4274,48813.9274,33566.3809,3607903.4849,3607349.2349
002296.SZ,20260518,11.44,2.1665,2.2527,0.5,23.8196,25.2689,1.7752,5.0731,5.0342,1.7483,1.7483,38958.042,34732.4435,33404.011,445680.0005,397339.1536
002008.SZ,20260518,138.53,6.1279,7.5084,1.0,119.8898,103.3347,6.901,7.6034,6.8081,0.2527,0.2527,102960.3408,95672.7382,78083.2341,14263096.011,13253544.4228
002009.SZ,20260518,28.56,17.7027,21.4474,0.93,210.0799,310.5689,5.5946,4.1573,4.0087,,,40223.3207,35404.7569,29223.1521,1148778.0392,1011159.8571
600022.SH,20260518,1.39,0.7561,1.8307,0.96,140.3691,,0.7906,0.2211,0.2371,,,1069884.9554,1069884.9554,441891.4279,1487140.088,1487140.088
002010.SZ,20260518,5.37,0.7924,1.9277,0.71,25.1721,22.5531,0.8174,0.5917,0.6451,2.7933,2.7933,276403.0908,275732.5006,113344.9621,1484284.5976,1480683.5282
002011.SZ,20260518,12.78,2.0694,3.7687,1.04,12.7414,13.0,2.0124,1.0537,1.0508,,,107467.7139,105955.9306,58181.4888,1373437.3836,1354116.7931
002012.SZ,20260518,7.22,4.0782,5.2226,1.41,106.5124,109.7222,2.163,5.3854,5.2698,0.0554,0.0554,46762.547,46762.547,36515.7553,337625.5893,337625.5893
002014.SZ,20260518,11.33,0.5544,1.453,1.06,15.8389,15.773,2.7031,1.8638,1.819,7.9435,2.4713,61249.1866,60269.4333,22997.3605,693953.2842,682852.6793
600982.SH,20260518,6.43,6.9624,14.1797,0.67,20.6564,19.0036,1.575,1.8974,1.8508,2.3328,2.3328,111762.7485,111762.7485,54876.7377,718634.4729,718634.4729
002015.SZ,20260518,21.47,9.3575,18.0042,0.67,86.2298,79.4947,2.8833,3.3754,3.5935,0.4538,0.4538,162332.4614,162332.4614,84370.7172,3485277.9463,3485277.9463
002016.SZ,20260518,4.99,1.0993,2.7676,0.7,29.3877,26.5793,0.8183,2.5542,2.5983,0.2004,0.2004,80909.5632,80909.5632,32137.2958,403738.7204,403738.7204
002019.SZ,20260518,10.5,1.5528,1.8863,1.03,31.7697,35.9083,1.4358,2.4883,2.5232,0.9524,0.9524,121639.0085,84180.8405,69300.6828,1277209.5893,883898.8253
600965.SH,20260518,3.18,3.716,9.6647,0.69,45.7214,47.7932,1.1833,2.2395,2.2329,1.195,,81870.0955,81870.0955,31478.4226,260346.9037,260346.9037
600482.SH,20260518,35.98,1.985,4.2415,0.95,62.7353,54.6516,1.9953,1.412,1.3987,0.7388,0.7388,226824.6368,226824.6368,106152.0727,8161150.4321,8161150.4321
002020.SZ,20260518,13.93,1.2932,1.72,0.8,15.8238,15.784,1.9682,2.9474,2.9715,2.3749,2.3749,86102.914,72396.8335,54430.2753,1199413.592,1008487.8907
002024.SZ,20260518,1.22,0.3684,0.9704,1.2,194.4103,163.6103,0.9169,0.2309,0.2498,,,926476.7618,925329.0567,351263.5154,1130301.6494,1128901.4492
002025.SZ,20260518,68.0,5.5785,9.4757,1.03,169.3473,164.2531,4.6539,5.3205,5.1887,0.3383,0.3383,45536.202,45387.1299,26720.1544,3096461.736,3086324.8332
002026.SZ,20260518,12.74,1.7536,2.7572,0.94,22.2571,21.8356,1.4527,2.9201,2.8911,1.0204,1.0204,44053.1939,44049.3914,28016.1323,561237.6903,561189.2464
600983.SH,20260518,8.95,0.4677,2.3085,0.88,13.1987,13.7466,2.2322,1.5254,1.6145,3.2402,3.2402,76643.9,76643.9,15529.6791,685962.905,685962.905
002027.SZ,20260518,5.75,1.8005,2.6716,1.61,28.1851,23.0628,5.3765,6.5087,6.4795,6.6087,6.6087,1444219.9726,1444219.9726,973320.6673,8304264.8425,8304264.8425
002028.SZ,20260518,192.57,1.8625,2.0541,0.85,47.8317,46.3108,9.3486,6.9955,6.5852,0.2582,0.2582,78245.1182,61068.3361,55372.6395,15067662.4118,11759929.4828
002029.SZ,20260518,10.1,5.0428,8.5357,1.5,21.4058,30.5651,1.0483,2.3708,2.3386,0.9465,0.9465,70502.3537,66540.5959,39311.2659,712073.7724,672060.0186
600987.SH,20260518,6.86,1.3405,2.883,1.28,9.53,9.4922,1.0243,0.6531,0.7131,5.8309,5.8309,102081.8873,102081.8873,47464.009,700281.7469,700281.7469
002032.SZ,20260518,47.95,0.1961,1.1803,0.77,18.2918,18.2193,5.7207,1.6842,1.6772,5.8371,5.8371,79984.8156,79948.4106,13280.2202,3835271.908,3833526.2883
002033.SZ,20260518,9.02,3.2009,5.844,0.86,23.2175,20.1769,1.8876,5.7608,5.5154,3.8803,3.8803,54949.0711,54948.0181,30096.1546,495640.6213,495631.1233
002034.SZ,20260518,22.88,6.6027,12.2389,0.81,16.1346,16.1233,1.3966,3.5873,3.63,1.8275,1.8275,50857.1083,50641.7295,27320.3403,1163610.6379,1158682.771
600961.SH,20260518,28.96,7.1018,11.3224,0.64,27.6125,15.5977,6.1484,1.3966,1.2707,,,107287.2703,75181.2398,47156.4873,3107039.3479,2177248.7046
600475.SH,20260518,18.6,2.4607,7.7894,0.79,45.8833,47.4602,2.0532,1.9456,1.9728,2.3941,2.3941,95596.5729,94288.5729,29785.6509,1778096.2559,1753767.4559
600425.SH,20260518,3.91,0.9077,1.4903,0.73,22.7017,20.5606,0.9732,1.6158,1.6142,2.5575,2.5575,160470.3707,160470.3707,97742.244,627439.1494,627439.1494
600029.SH,20260518,5.23,1.0014,3.3139,1.16,110.5865,30.7205,2.5572,0.52,0.5078,,,1812096.79,1347697.0592,407250.1656,9477266.2117,7048455.6196
600546.SH,20260518,13.82,1.1811,2.8061,0.86,23.4883,20.4454,1.6402,1.3383,1.2673,4.9928,4.9928,198245.614,198245.614,83444.9858,2739754.3855,2739754.3855
600352.SH,20260518,11.68,1.2012,1.603,1.02,20.7756,19.2865,1.1465,2.8542,2.7745,3.8527,3.8527,325333.186,325333.186,243794.564,3799891.6125,3799891.6125
600020.SH,20260518,3.92,0.4635,1.4561,0.74,14.0173,13.771,0.74,1.335,1.3074,4.3367,4.3367,224737.1832,224737.1832,71537.6752,880969.7581,880969.7581
600489.SH,20260518,23.79,1.3718,2.5327,0.94,23.374,18.3754,3.5161,1.4583,1.3285,1.6309,1.6309,484731.2564,484731.2564,262549.579,11531756.5898,11531756.5898
600480.SH,20260518,11.82,4.0519,7.1628,0.72,17.2999,18.6815,1.751,0.7283,0.72,2.7987,2.7987,122222.7331,121289.5216,68612.9196,1444672.7052,1433642.1453
920121.BJ,20260518,37.6,2.9447,2.9447,0.71,22.6816,21.8504,3.0629,4.0897,3.9654,,,6606.8183,1189.2274,1189.2274,248416.3681,44714.9502
920779.BJ,20260518,31.15,2.9093,2.9093,0.62,39.7149,41.4411,5.6158,14.8559,14.4071,3.4161,3.3702,8007.472,2003.3202,2003.3202,249432.7528,62403.4242
688603.SH,20260518,143.8,21.092,21.1504,0.99,206.917,183.6804,14.6657,38.0822,34.8922,0.1392,0.1392,12472.4524,4742.1607,4729.08,1793538.6551,681922.7087
301339.SZ,20260518,12.66,0.6971,2.3636,0.9,33.2435,32.4856,2.6129,6.8806,6.7888,2.9903,2.9903,58033.332,56980.0,16806.0869,734701.9831,721366.8
301331.SZ,20260518,26.41,0.9083,2.5174,0.99,52.3126,56.442,2.5017,3.0167,3.0893,0.6695,1.9812,10289.1887,10263.721,3703.2694,271737.4736,271064.8716
001283.SZ,20260518,72.29,4.3072,4.3072,0.72,35.5774,34.188,2.029,1.2315,1.2052,0.4943,0.4943,9994.3067,7973.8717,7973.8717,722488.4313,576431.1852
920699.BJ,20260518,66.33,7.5743,12.5237,0.57,47.7256,55.7507,8.6076,8.1692,8.7543,0.9799,0.9799,4562.53,2087.53,1262.53,302632.6149,138465.8649
001387.SZ,20260518,14.45,3.6826,4.6219,1.03,27.1419,29.3318,2.0025,1.3226,1.1908,1.3683,0.8305,18303.04,11391.0333,9076.0433,264478.928,164600.4312
688428.SH,20260518,24.5,2.9549,2.9549,0.72,67.2934,59.1986,5.8868,18.2044,17.1408,,,176464.3952,26835.9717,26835.9717,4323377.6824,657481.3067
301458.SZ,20260518,41.78,4.602,4.602,0.59,84.9255,83.3127,6.5506,14.3024,13.7118,0.4739,0.4739,26666.67,11748.1987,11748.1987,1114133.4726,490839.7417
688720.SH,20260518,93.4,11.7891,11.7891,1.01,160.6558,155.0492,7.8865,13.8897,13.1065,,,8813.3334,5638.4322,5638.4322,823165.3396,526629.5675
920394.BJ,20260518,47.89,1.1064,3.3245,0.71,54.9903,54.9777,8.6054,15.7285,15.853,0.4176,0.4176,14625.0,14517.2812,4831.2812,700391.25,695232.5967
603325.SH,20260518,59.75,1.7059,1.7059,0.76,11.6548,14.1133,1.7254,3.5308,3.6679,2.887,2.0502,8000.4,3418.32,3418.32,478023.9,204244.62
920694.BJ,20260518,16.85,1.7604,3.2481,1.48,24.7608,24.1196,2.6271,3.1364,3.1608,1.3773,1.7804,13208.8476,6249.0441,3386.7633,222569.0821,105296.3931
920304.BJ,20260518,10.89,1.5645,2.7082,1.64,31.6099,34.6546,3.4125,2.543,2.341,1.758,1.758,16953.8,13645.4032,7882.8854,184626.882,148598.4408
600640.SH,20260518,13.82,2.7215,8.8884,2.18,511.4531,466.4347,2.7648,6.0472,6.035,0.0651,0.0651,79569.594,79569.594,24363.2395,1099651.7891,1099651.7891
920593.BJ,20260518,31.26,4.2023,8.1443,1.36,198.796,244.406,8.114,22.21,19.9795,0.4521,0.4521,19030.4392,16161.0277,8338.8656,594891.5294,505193.7259
301585.SZ,20260518,28.77,1.461,1.461,0.59,42.275,42.0889,2.9793,6.1677,5.9981,1.0695,1.0695,10400.0,6810.8931,6810.8931,299208.0,195949.3945
301622.SZ,20260518,57.6,2.1189,2.1189,0.67,50.7675,85.6951,4.2963,4.6251,4.4887,0.6944,0.2083,11593.188,6465.9396,6465.9396,667767.6288,372438.121
920953.BJ,20260518,29.68,1.2978,2.1727,0.46,56.7137,62.5442,6.3079,11.7106,11.6473,0.4285,0.4285,12811.599,5988.5753,3577.101,380248.2583,177740.9149
920221.BJ,20260518,14.8,1.5218,2.5355,1.25,29.6095,29.4864,3.967,4.9142,4.8585,2.2523,2.2523,11604.0,6176.4908,3707.2751,171739.2,91412.0638
920896.BJ,20260518,16.92,1.8642,3.2114,0.93,27.9541,27.8539,3.7315,3.8347,3.7281,1.773,1.773,10122.424,4430.2685,2571.7351,171271.4141,74960.143
920837.BJ,20260518,12.62,0.5988,1.7866,0.8,25.4986,23.8556,3.4606,3.1718,3.0904,1.7433,2.0602,15171.2787,13678.7787,4584.7787,191461.5372,172626.1872
001222.SZ,20260518,17.58,1.6883,2.4936,1.23,28.9611,29.6431,2.3568,1.9356,1.8152,0.842,0.842,19089.0,11299.8685,7650.476,335584.62,198651.6882
920978.BJ,20260518,25.22,3.756,4.0076,1.1,26.2206,27.3919,5.5477,4.0199,3.9516,1.9955,1.9955,18002.8468,10093.4948,9459.9632,454031.7963,254557.9389
601083.SH,20260518,11.78,3.9026,3.9026,0.79,10.161,10.3086,1.5744,2.1746,2.1543,4.1426,4.1426,129412.0,19412.0,19412.0,1524473.36,228673.36
688548.SH,20260518,33.02,6.5667,6.5667,1.14,152.5058,135.7134,7.1491,17.9693,17.5491,0.2513,0.2513,131939.8521,69120.9002,69120.9002,4356653.9163,2282372.1246
688652.SH,20260518,158.83,9.2931,11.153,1.2,180.3844,168.3587,11.8726,18.7089,18.0205,0.0787,0.0787,16800.0,12075.0,10061.3582,2668344.0,1917872.25
688615.SH,20260518,145.69,5.0619,5.4679,1.04,62.8773,57.8924,9.9794,15.7795,14.8852,0.7004,0.809,19600.0,13533.8342,12528.9422,2855524.0,1971744.3046
603130.SH,20260518,48.15,1.2709,4.8656,0.66,63.3149,60.9711,4.7189,2.4756,2.4948,0.2077,0.4777,13751.42,13751.42,3591.7646,662130.873,662130.873
688293.SH,20260518,46.5,1.2722,2.3721,0.74,155.3088,97.7393,2.161,18.2471,14.2838,0.7539,0.7539,13927.1991,11382.0154,6104.6091,647614.7582,529263.7161
600938.SH,20260518,36.9,1.552,1.9908,1.18,14.3662,14.0688,2.0952,4.4042,4.3045,3.4449,3.4449,4752995.3984,299000.0,233103.95,175385530.201,11033100.0
601136.SH,20260518,15.84,0.4552,2.5841,0.99,40.9844,39.2884,3.0606,17.1239,16.2672,1.2311,1.2311,273333.38,273333.38,48148.38,4329600.7392,4329600.7392
301358.SZ,20260518,93.18,3.5889,5.7967,0.8,61.5279,30.9511,4.1277,2.2695,1.8348,0.1513,0.1513,84334.0214,75993.8131,47050.4859,7858244.1141,7081103.5047
001225.SZ,20260518,50.01,5.3482,6.3229,1.03,96.593,108.8581,2.3613,13.7915,13.6329,2.399,2.399,6586.68,2103.8773,1779.5568,329399.8668,105214.9038
920925.BJ,20260518,14.42,2.9603,4.2419,1.31,92.6297,268.3232,3.8797,4.6263,4.8421,0.2032,0.2032,9866.0643,5529.5053,3858.8957,142268.6472,79735.4664
688291.SH,20260518,50.77,4.7794,14.5747,1.55,141.3447,66.9113,5.1953,20.5699,20.6979,0.3225,0.3933,10266.67,10266.67,3366.67,521238.8359,521238.8359
301528.SZ,20260518,70.31,3.9526,5.8642,1.26,65.4543,72.4049,2.7803,19.2937,20.1983,0.2304,0.2304,6190.0,3190.0919,2150.1759,435218.9,224295.3615
001267.SZ,20260518,66.82,11.5843,18.2524,1.24,595.6315,631.2116,32.9515,33.3809,31.807,0.0747,0.0943,78516.4678,60664.1308,38502.0892,5246470.3784,4053577.2201
688410.SH,20260518,16.16,1.1674,2.1028,0.54,35.4027,31.6165,2.8155,6.4007,6.0957,0.6189,0.6189,31960.0622,31960.0622,17743.4158,516474.6052,516474.6052
001337.SZ,20260518,55.81,2.5386,6.3063,0.72,50.3199,36.8874,12.3861,22.8429,18.0503,0.4479,0.8959,42000.0,42000.0,16907.252,2344020.0,2344020.0
001358.SZ,20260518,30.0,4.1601,4.5321,0.95,76.4981,70.6217,2.5925,7.7883,7.6005,1.6346,0.8333,12320.0,4969.6477,4561.7137,369600.0,149089.431
301287.SZ,20260518,43.22,4.9479,4.9479,1.17,41.494,48.537,2.4438,4.9216,4.9493,1.5733,1.5733,6667.0,1703.135,1703.135,288147.74,73609.4947
920924.BJ,20260518,20.83,7.3547,9.0735,2.51,128.4416,156.022,6.9179,4.6207,4.6221,0.2405,0.2405,10729.65,6537.2141,5298.9046,223498.6095,136170.1697
301183.SZ,20260518,251.3,13.8911,17.4907,0.69,200.0579,185.3746,20.4114,22.945,21.7037,0.0497,0.0497,8007.635,5869.9016,4661.894,2012318.6755,1475106.2721
301318.SZ,20260518,25.08,1.2564,2.668,0.86,39.733,72.1762,1.7961,4.7253,4.9787,1.4904,1.4904,13529.8885,8878.3248,4181.1043,339329.6036,222668.386
301300.SZ,20260518,39.66,3.2346,5.5289,1.21,28.623,30.0798,3.0595,5.0101,4.9406,2.686,2.686,6488.8,3877.3013,2268.32,257345.808,153773.7696
