ts_code,total_assets_2021,total_liab_2021,accounts_receivable_2021,inventory_2021,goodwill_2021,fixed_assets_2021,total_assets_2022,total_liab_2022,accounts_receivable_2022,inventory_2022,goodwill_2022,fixed_assets_2022,total_assets_2023,total_liab_2023,accounts_receivable_2023,inventory_2023,goodwill_2023,fixed_assets_2023,total_assets_2024,total_liab_2024,accounts_receivable_2024,inventory_2024,goodwill_2024,fixed_assets_2024,total_assets_2025,total_liab_2025,accounts_receivable_2025,inventory_2025,goodwill_2025,fixed_assets_2025
600113.SH,2279932380.14,664299401.02,0.0,0.0,,0.0,2835392239.51,629637523.64,0.0,0.0,,0.0,3856768254.54,1431097996.12,0.0,0.0,8153600.63,0.0,3570495887.93,1050223501.89,0.0,0.0,7976941.91,0.0,3597600188.96,922204873.53,0.0,0.0,7951796.27,0.0
600114.SH,6103969687.05,3084150182.68,0.0,0.0,543389265.08,0.0,6506909478.17,3699150995.91,0.0,0.0,575870583.05,0.0,6622592072.33,3805706143.84,0.0,0.0,575870583.05,0.0,7374420356.5,4273387136.25,0.0,0.0,575870583.05,0.0,7742416801.74,3836109449.47,0.0,0.0,575870583.05,0.0
600115.SH,285468000000.0,236376000000.0,0.0,0.0,9028000000.0,0.0,288095000000.0,263011000000.0,0.0,0.0,9028000000.0,0.0,282069000000.0,254610000000.0,0.0,0.0,9028000000.0,0.0,276257000000.0,235438000000.0,0.0,0.0,9030000000.0,0.0,287360000000.0,243847000000.0,0.0,0.0,9030000000.0,0.0
600116.SH,20811508579.59,9666749491.84,0.0,0.0,3074386653.7,0.0,22399505064.87,11047162866.37,0.0,0.0,3062477841.23,0.0,23200339477.82,11843606147.64,0.0,0.0,3062477841.23,0.0,24344907024.54,12834625010.32,0.0,0.0,3062477841.23,0.0,26013456106.47,14495343551.15,0.0,0.0,3023809263.11,0.0
600117.SH,19295993719.96,14561081724.89,0.0,0.0,,0.0,17421827130.21,16302543414.95,0.0,0.0,,0.0,14228823256.16,13701295270.26,0.0,0.0,,0.0,13069398016.83,5905689508.34,0.0,0.0,153992438.92,0.0,12616247041.63,6789239775.64,0.0,0.0,153992438.92,0.0
600118.SH,14396047344.09,6523196409.2,0.0,0.0,,0.0,16446781670.09,8303820896.71,0.0,0.0,,0.0,14896452453.77,6614021993.59,0.0,0.0,,0.0,13584929502.14,5441131776.81,0.0,0.0,,0.0,14306391104.46,6227559786.2,0.0,0.0,,0.0
600120.SH,29118142353.5,14437624039.3,0.0,0.0,,0.0,29506499172.24,13779610744.68,0.0,0.0,,0.0,38213449569.83,20553054943.84,0.0,0.0,466150043.05,0.0,44676180537.68,27132046185.25,0.0,0.0,466150043.05,0.0,58217333691.35,39716250307.45,0.0,0.0,466150043.05,0.0
600121.SH,12784873949.42,10130221358.57,0.0,0.0,,0.0,14039174944.48,11386410083.26,0.0,0.0,,0.0,13427950009.0,10718633907.26,0.0,0.0,,0.0,14170733875.39,11222774582.45,0.0,0.0,,0.0,13780421074.05,10845425171.49,0.0,0.0,,0.0
600123.SH,30113828106.74,17931747010.44,0.0,0.0,,0.0,30965956607.48,15915099416.68,0.0,0.0,,0.0,32356383247.62,16029740326.76,0.0,0.0,,0.0,31322893119.14,15283699178.46,0.0,0.0,,0.0,36893919423.67,21475256834.58,0.0,0.0,,0.0
600125.SH,9609223053.39,3161301501.51,0.0,0.0,,0.0,9576782373.89,2829391456.45,0.0,0.0,,0.0,9789973744.74,2743992271.76,0.0,0.0,,0.0,9890883535.03,2580237588.87,0.0,0.0,,0.0,9902648824.24,2164949580.45,0.0,0.0,,0.0
600126.SH,29720227773.16,9188724512.97,0.0,0.0,,0.0,32555223297.85,12343128672.8,0.0,0.0,,0.0,32940815662.47,12823247814.14,0.0,0.0,,0.0,32081860115.07,12316291158.64,0.0,0.0,,0.0,33667909363.65,13915033938.47,0.0,0.0,,0.0
600127.SH,2240437544.51,1416071335.08,0.0,0.0,,0.0,1896488288.77,1164319181.71,0.0,0.0,,0.0,1728124583.05,988682939.41,0.0,0.0,,0.0,1934829692.78,1188689341.8,0.0,0.0,,0.0,1778034038.56,1046520631.29,0.0,0.0,,0.0
600128.SH,4601516827.21,2185327237.12,0.0,0.0,,0.0,5027260650.89,2395212787.07,0.0,0.0,,0.0,5488743810.46,2827741518.11,0.0,0.0,,0.0,5789775287.01,3049541104.99,0.0,0.0,,0.0,6429554373.25,3664514888.98,0.0,0.0,,0.0
600129.SH,13424521894.94,10026624871.64,0.0,0.0,,0.0,13307315759.8,10463036630.01,0.0,0.0,,0.0,14281965839.55,10588495764.65,0.0,0.0,,0.0,14334261372.81,10207713647.74,0.0,0.0,,0.0,14222253668.62,10547445530.29,0.0,0.0,,0.0
600130.SH,1207615790.54,209403712.05,0.0,0.0,,0.0,1237614476.99,199151335.41,0.0,0.0,,0.0,1199747770.06,134261977.32,0.0,0.0,,0.0,1119978671.07,110847890.42,0.0,0.0,,0.0,1183331315.04,158643443.21,0.0,0.0,12373433.5,0.0
600131.SH,10785726968.9,5959282187.69,0.0,0.0,,0.0,11644299924.58,6296077207.38,0.0,0.0,,0.0,11629587798.41,5792981883.93,0.0,0.0,,0.0,12468886218.2,6087822612.9,0.0,0.0,,0.0,13997994777.56,7585986525.55,0.0,0.0,,0.0
600132.SH,12200947900.29,8502003109.44,0.0,0.0,699192456.06,0.0,13632812527.61,9109831198.83,0.0,0.0,699192456.06,0.0,14049739569.56,9015327014.91,0.0,0.0,699192456.06,0.0,13150720231.5,8789741504.37,0.0,0.0,699192456.06,0.0,13183400941.56,8953915912.31,0.0,0.0,699192456.06,0.0
600133.SH,28667601087.79,20971262044.17,0.0,0.0,372034677.09,0.0,34249845246.24,25058216054.5,0.0,0.0,372034677.09,0.0,37278927510.54,27104414549.61,0.0,0.0,382355061.9,0.0,18069383432.26,8831470481.48,0.0,0.0,372034677.09,0.0,18202378225.0,8694546580.77,0.0,0.0,372034677.09,0.0
600135.SH,3233902124.45,599083235.17,0.0,0.0,,0.0,3250748379.69,593450654.87,0.0,0.0,,0.0,3342402017.94,657877776.69,0.0,0.0,,0.0,2913238053.21,454295165.57,0.0,0.0,,0.0,3231541602.75,410922065.16,0.0,0.0,,0.0
600137.SH,656572879.33,136088399.61,0.0,0.0,,0.0,615587344.32,97545706.84,0.0,0.0,,0.0,629584285.94,105928756.56,0.0,0.0,,0.0,662869610.8,129567413.65,0.0,0.0,,0.0,682305065.52,139620202.29,0.0,0.0,,0.0
600138.SH,17207048456.27,8561262333.85,0.0,0.0,47584152.97,0.0,17511013374.64,9177698996.55,0.0,0.0,47584152.97,0.0,17973216480.43,9601780781.83,0.0,0.0,47584152.97,0.0,17185350833.24,8668456769.82,0.0,0.0,14771380.08,0.0,17822283870.71,9235524363.32,0.0,0.0,14771380.08,0.0
600141.SH,30878760044.27,17805770494.88,0.0,0.0,809388727.38,0.0,41161489860.25,20928094671.38,0.0,0.0,863790724.8,0.0,43615282711.26,22236585390.08,0.0,0.0,984269264.23,0.0,47119080114.6,24535138064.88,0.0,0.0,1020114641.16,0.0,51740552310.8,27412892849.27,0.0,0.0,807354673.07,0.0
600148.SH,1458426537.67,827254040.92,0.0,0.0,,0.0,1197817827.82,569098832.78,0.0,0.0,,0.0,1252585293.84,663676763.47,0.0,0.0,,0.0,1236230517.32,632855654.3,0.0,0.0,,0.0,1261600561.66,639853310.47,0.0,0.0,,0.0
600149.SH,570954807.81,324956692.78,0.0,0.0,40359271.98,0.0,598464893.61,352468536.97,0.0,0.0,40359271.98,0.0,553248700.18,324372568.43,0.0,0.0,40359271.98,0.0,606305533.59,312207076.56,0.0,0.0,40359271.98,0.0,576103170.06,245583922.43,0.0,0.0,40359271.98,0.0
600150.SH,161815361738.74,108543136631.81,0.0,0.0,144231195.67,0.0,160561937331.73,109357609605.13,0.0,0.0,144231195.67,0.0,182479720998.75,130235938212.85,0.0,0.0,144231195.67,0.0,178439756915.21,124685531955.78,0.0,0.0,144231195.67,0.0,406022551603.91,259381628647.93,0.0,0.0,144231195.67,0.0
600151.SH,10615620189.18,4812893933.33,0.0,0.0,,0.0,11490630316.88,5698230738.38,0.0,0.0,,0.0,11617534313.65,5742378199.73,0.0,0.0,,0.0,8684106584.57,3365363733.59,0.0,0.0,,0.0,7556853283.19,2536981369.43,0.0,0.0,,0.0
600152.SH,4171245847.99,2088508101.5,0.0,0.0,5176612.72,0.0,4013582598.28,1995375678.89,0.0,0.0,,0.0,3196716182.9,1375250005.02,0.0,0.0,,0.0,3072087320.22,1284584344.79,0.0,0.0,,0.0,2776091557.12,1095659139.51,0.0,0.0,,0.0
600153.SH,650820547134.53,533575679671.8,0.0,0.0,240351849.26,0.0,775408660485.24,611940300078.21,0.0,0.0,894847227.97,0.0,931177303599.67,701925847695.45,0.0,0.0,1021652767.53,0.0,876013376009.03,647864851095.68,0.0,0.0,1115759730.57,0.0,887321993077.7,659055225611.05,0.0,0.0,1276188935.57,0.0
600155.SH,53370156051.05,37423353437.3,0.0,0.0,3640479698.73,0.0,49680048678.82,33262449845.03,0.0,0.0,3640479698.73,0.0,50246174641.19,30540156737.08,0.0,0.0,3640479698.73,0.0,57416258417.2,36353750329.07,0.0,0.0,4100103381.92,0.0,59996653615.97,38829061748.1,0.0,0.0,4101258761.4,0.0
600156.SH,1274366600.17,594911765.83,0.0,0.0,,0.0,1049576656.23,614775157.61,0.0,0.0,,0.0,913738937.24,529754564.61,0.0,0.0,,0.0,916177372.16,476970660.05,0.0,0.0,,0.0,824608289.19,439354404.73,0.0,0.0,,0.0
600157.SH,104507776292.4,58614420864.66,0.0,0.0,4580366189.16,0.0,104309450657.72,57189338672.95,0.0,0.0,4580366189.16,0.0,106220602766.56,54632079598.91,0.0,0.0,4580366189.16,0.0,106751847445.66,54680262451.24,0.0,0.0,4580366189.16,0.0,108332801905.76,56231911948.56,0.0,0.0,4580366189.16,0.0
600158.SH,5388834416.49,1969500800.23,0.0,0.0,36294703.21,0.0,7068932628.46,3558118953.92,0.0,0.0,36294703.21,0.0,7381741469.52,4049163203.3,0.0,0.0,36294703.21,0.0,6101344397.71,2417952183.92,0.0,0.0,36294703.21,0.0,5949787628.9,2474801840.68,0.0,0.0,36294703.21,0.0
600159.SH,4446833696.73,1943314594.16,0.0,0.0,,0.0,3997406465.58,1465383106.08,0.0,0.0,,0.0,3759174315.03,1421477477.32,0.0,0.0,,0.0,3461989161.32,1473689918.0,0.0,0.0,,0.0,3246297312.43,1452716465.12,0.0,0.0,,0.0
600160.SH,16755051879.02,3916298129.44,0.0,0.0,16004611.13,0.0,22029189619.9,6992363091.49,0.0,0.0,16004611.13,0.0,23097914715.75,7264069653.81,0.0,0.0,16004611.13,0.0,27770524486.44,9405515384.38,0.0,0.0,511855814.24,0.0,34249459234.57,11291549998.83,0.0,0.0,544279549.67,0.0
600161.SH,11615499781.79,1601812081.26,0.0,0.0,127934229.03,0.0,12912059870.43,1898625193.56,0.0,0.0,169998505.13,0.0,14596788026.7,2117371560.17,0.0,0.0,173924750.15,0.0,15553620689.84,1705021143.31,0.0,0.0,173924750.15,0.0,16550873344.89,1603830000.89,0.0,0.0,572146931.49,0.0
600162.SH,28288648189.78,22568959424.39,0.0,0.0,,0.0,26768068681.32,19196736141.73,0.0,0.0,,0.0,21403214143.51,15004826812.39,0.0,0.0,,0.0,17398587319.58,11610178556.21,0.0,0.0,,0.0,16283671143.18,10767309736.96,0.0,0.0,,0.0
600163.SH,10804903278.98,5922158280.64,0.0,0.0,,0.0,11464660844.71,5814287443.24,0.0,0.0,,0.0,11181897626.51,5053750258.2,0.0,0.0,,0.0,11403041480.49,4679982204.1,0.0,0.0,,0.0,11466575971.58,4309465564.94,0.0,0.0,,0.0
600166.SH,54769503603.51,38982577563.06,0.0,0.0,14653707.0,0.0,50610215209.6,36786517714.39,0.0,0.0,14653707.0,0.0,52608145028.77,38344083588.89,0.0,0.0,14653707.0,0.0,53684590675.97,38877711273.06,0.0,0.0,14653707.0,0.0,58093378616.06,42094989843.5,0.0,0.0,14653707.0,0.0
600167.SH,12519229678.83,3767090134.52,0.0,0.0,40442041.87,0.0,15062007680.56,3823983640.4,0.0,0.0,39560304.26,0.0,16863949164.38,5082748333.37,0.0,0.0,57539320.06,0.0,16648489029.28,4882046259.54,0.0,0.0,71793242.66,0.0,16033458868.07,4368150920.39,0.0,0.0,32232938.4,0.0
600168.SH,17500423421.21,11741873463.35,0.0,0.0,,0.0,19868086737.13,14501788505.11,0.0,0.0,,0.0,21288433989.24,15648595522.03,0.0,0.0,,0.0,23539571047.99,18043514778.65,0.0,0.0,,0.0,24438758459.14,17852750633.7,0.0,0.0,,0.0
600170.SH,339692190798.28,289371467981.88,0.0,0.0,570255405.77,0.0,336584120653.51,286321186547.55,0.0,0.0,525389096.97,0.0,363596716361.58,310579807406.74,0.0,0.0,467840376.73,0.0,362268108366.82,310740411077.51,0.0,0.0,443010612.96,0.0,360387589995.88,308285967352.22,0.0,0.0,461637681.41,0.0
600171.SH,4474819371.37,671623336.79,0.0,0.0,456262239.96,0.0,4946811378.18,753581053.33,0.0,0.0,744526909.98,0.0,4731009476.75,734653601.46,0.0,0.0,731361360.91,0.0,4934002965.66,681679055.42,0.0,0.0,731361360.91,0.0,5157260638.11,664225674.94,0.0,0.0,731361360.91,0.0
600172.SH,10720163336.65,7461384400.41,0.0,0.0,,0.0,10033826560.11,6692261947.6,0.0,0.0,,0.0,9460928885.94,6535398943.57,0.0,0.0,,0.0,8344968271.32,6276893200.82,0.0,0.0,,0.0,7767398705.65,6736465348.14,0.0,0.0,,0.0
600173.SH,7362833571.0,3890906993.39,0.0,0.0,,0.0,6956670226.15,3196110123.36,0.0,0.0,,0.0,6388024013.63,2505550867.53,0.0,0.0,,0.0,6035673859.43,2197515030.77,0.0,0.0,,0.0,8553500519.64,3827025098.92,0.0,0.0,4705445.43,0.0
600176.SH,41818546051.05,19973227549.92,0.0,0.0,469968092.97,0.0,50400572588.83,22651845174.9,0.0,0.0,469968092.97,0.0,52702916035.39,23043487165.96,0.0,0.0,469968092.97,0.0,52430181621.57,22033890980.4,0.0,0.0,469968092.97,0.0,54551089582.32,21492296989.68,0.0,0.0,469968092.97,0.0
600177.SH,73944339377.26,41601119250.48,0.0,0.0,35670361.17,0.0,73975901686.84,37214785048.06,0.0,0.0,35670361.17,0.0,81228036155.96,43252959287.95,0.0,0.0,43415543.91,0.0,74583903059.23,33591083447.68,0.0,0.0,35670361.17,0.0,73402207433.1,30383750819.13,0.0,0.0,701827801.68,0.0
600178.SH,8530585064.5,4663107941.08,0.0,0.0,,0.0,7958112795.08,4596730778.13,0.0,0.0,,0.0,7851384870.27,4325875320.56,0.0,0.0,56963004.19,0.0,7589338193.45,4071299343.12,0.0,0.0,56963004.19,0.0,7729018084.49,4211208109.77,0.0,0.0,56963004.19,0.0
600179.SH,10011886599.05,3263799318.06,0.0,0.0,,0.0,12347406879.98,3577431104.56,0.0,0.0,,0.0,13510321482.28,3519708983.87,0.0,0.0,,0.0,13440521479.02,3117278105.03,0.0,0.0,,0.0,14736598150.92,3300014233.84,0.0,0.0,,0.0
600182.SH,3302570959.03,1558960299.91,0.0,0.0,,0.0,3490594755.94,1705853516.42,0.0,0.0,,0.0,3881073963.47,1945525249.54,0.0,0.0,,0.0,4360174184.02,2126802035.5,0.0,0.0,,0.0,4478043023.84,2413450451.95,0.0,0.0,,0.0
600183.SH,24206827851.4,9886666836.97,0.0,0.0,97430929.04,0.0,24616450178.57,9653980149.42,0.0,0.0,18846801.11,0.0,25065901255.55,9672645153.22,0.0,0.0,,0.0,26273279118.64,10403215420.87,0.0,0.0,,0.0,32041470483.26,14542899585.43,0.0,0.0,,0.0
600184.SH,5323742705.57,2894984114.8,0.0,0.0,,0.0,4180899067.14,1707267171.05,0.0,0.0,,0.0,4056095476.29,1542177658.25,0.0,0.0,,0.0,4352068148.35,1826240818.7,0.0,0.0,,0.0,5123020781.5,1698404412.68,0.0,0.0,,0.0
600185.SH,33085012896.46,24024736602.25,0.0,0.0,11796027.25,0.0,32881552040.04,24076567538.21,0.0,0.0,11796027.25,0.0,28630025132.75,22627830035.07,0.0,0.0,,0.0,23886362894.48,19265403193.25,0.0,0.0,,0.0,17260174045.38,14166438094.73,0.0,0.0,,0.0
600186.SH,2254284037.45,1089335794.8,0.0,0.0,,0.0,2331187516.49,1145153845.66,0.0,0.0,,0.0,2462376103.55,1198473285.55,0.0,0.0,,0.0,3262490209.07,1756870992.94,0.0,0.0,,0.0,3273084380.41,1537236279.41,0.0,0.0,1359933.03,0.0
600188.SH,279807783000.0,191137329000.0,0.0,0.0,314672000.0,0.0,295451557000.0,173428541000.0,0.0,0.0,304979000.0,0.0,337859145000.0,234792800000.0,0.0,0.0,302673000.0,0.0,364354249000.0,233878983000.0,0.0,0.0,318835000.0,0.0,431900381000.0,288964486000.0,0.0,0.0,893882000.0,0.0
600189.SH,5155089099.07,3435263868.0,0.0,0.0,417646869.09,0.0,5024554583.77,3178623738.0,0.0,0.0,417646869.09,0.0,4896242324.29,3025986989.38,0.0,0.0,368617357.08,0.0,4475846250.64,3057541767.2,0.0,0.0,,0.0,4376412991.81,2909419737.13,0.0,0.0,,0.0
600191.SH,1750334113.09,82494831.09,0.0,0.0,,0.0,1979896568.82,392831909.08,0.0,0.0,,0.0,2017172220.96,480146344.32,0.0,0.0,,0.0,1900205851.41,257145682.36,0.0,0.0,,0.0,2321627810.1,628627999.43,0.0,0.0,,0.0
600192.SH,4684645175.28,2906961325.11,0.0,0.0,,0.0,4875640311.72,3188372076.11,0.0,0.0,,0.0,5042779798.9,3526156408.35,0.0,0.0,,0.0,4784640372.4,3464250563.89,0.0,0.0,,0.0,4653552264.13,3619263012.97,0.0,0.0,,0.0
600195.SH,7229924218.42,1456412694.74,0.0,0.0,,0.0,8072279641.65,1807926111.28,0.0,0.0,,0.0,8725857681.1,2156550862.33,0.0,0.0,35104221.58,0.0,8985674710.63,2495124825.05,0.0,0.0,42303929.06,0.0,9320058769.33,2633723351.79,0.0,0.0,42303929.06,0.0
600196.SH,90302729330.25,41898262776.87,0.0,0.0,8637249121.91,0.0,104329254170.04,51102915979.57,0.0,0.0,10698415763.69,0.0,110767244296.81,54784884542.16,0.0,0.0,11004154946.29,0.0,115264761757.14,56070157587.51,0.0,0.0,10800669199.0,0.0,118120738513.01,57309138620.54,0.0,0.0,10888042875.71,0.0
600197.SH,4704555678.19,935730274.57,0.0,0.0,124021.26,0.0,4863015676.78,1100869035.79,0.0,0.0,,0.0,4682587400.72,884409491.2,0.0,0.0,,0.0,5075845225.0,1128849922.86,0.0,0.0,,0.0,5814824628.8,1944733156.53,0.0,0.0,,0.0
600198.SH,2961501952.6,3640670211.33,0.0,0.0,1542633.71,0.0,3613814450.29,1771547895.51,0.0,0.0,1542633.71,0.0,3389830575.94,1685087887.48,0.0,0.0,1542633.71,0.0,2638097827.22,2061630540.47,0.0,0.0,1542633.71,0.0,2907272263.64,2264474565.42,0.0,0.0,1542633.71,0.0
600199.SH,3886321497.64,1122130053.82,0.0,0.0,,0.0,3342362530.44,731225198.16,0.0,0.0,,0.0,3386841269.34,866083343.04,0.0,0.0,,0.0,3307254981.26,876978893.61,0.0,0.0,,0.0,3186342582.09,1107413408.56,0.0,0.0,,0.0
600201.SH,6555290017.34,977639614.26,0.0,0.0,134259226.36,0.0,6446660040.53,1046386256.26,0.0,0.0,94504443.3,0.0,6799784587.68,1183523363.32,0.0,0.0,29489384.37,0.0,6903124320.81,1353964961.43,0.0,0.0,11410528.21,0.0,6734466955.41,1081712095.96,0.0,0.0,8195770.72,0.0
600202.SH,2241540299.64,1478426585.26,0.0,0.0,,0.0,2341049905.73,1516442076.82,0.0,0.0,,0.0,2881747783.91,2025330874.65,0.0,0.0,856336.75,0.0,3007457097.37,2150722719.81,0.0,0.0,856336.75,0.0,2736077737.23,1914239330.2,0.0,0.0,856336.75,0.0
600203.SH,9708309472.91,7069226993.61,0.0,0.0,547668644.73,0.0,10195601703.55,7482564840.83,0.0,0.0,525098644.73,0.0,7778330138.01,5487665630.11,0.0,0.0,484838644.73,0.0,7833518819.33,5847245080.73,0.0,0.0,449248644.73,0.0,8532641790.03,6721746992.0,0.0,0.0,369038644.73,0.0
600206.SH,4783713963.53,1138409641.67,0.0,0.0,,0.0,5613718120.41,1721022330.91,0.0,0.0,,0.0,5963104655.17,2005178556.94,0.0,0.0,,0.0,6913259646.86,2359554357.41,0.0,0.0,,0.0,7652316854.07,2691409155.4,0.0,0.0,,0.0
600207.SH,4189196063.95,2276497533.65,0.0,0.0,,0.0,5838387506.96,3719596621.79,0.0,0.0,,0.0,6930429098.78,3598486006.77,0.0,0.0,,0.0,6980484223.99,3784774607.5,0.0,0.0,13163840.09,0.0,6493526945.98,4018728370.16,0.0,0.0,4118667.8,0.0
600208.SH,133575537981.26,92965893710.56,0.0,0.0,,0.0,128430282746.69,86371252758.38,0.0,0.0,,0.0,125163270639.6,80347804574.48,0.0,0.0,,0.0,100872850170.12,56207576751.12,0.0,0.0,,0.0,97047020374.02,54991379279.56,0.0,0.0,,0.0
600210.SH,11926773635.09,6190295618.51,0.0,0.0,133790755.61,0.0,12621822524.76,6592902957.12,0.0,0.0,101836401.22,0.0,12557643898.73,6509431704.78,0.0,0.0,94010439.09,0.0,14536994094.05,8196039053.79,0.0,0.0,83905150.74,0.0,13364155868.66,6448124290.71,0.0,0.0,64081713.25,0.0
600211.SH,3753629033.27,877188137.22,0.0,0.0,8876674.01,0.0,4328100029.27,1203281204.56,0.0,0.0,8876674.01,0.0,4721414662.75,1275153275.17,0.0,0.0,8876674.01,0.0,4671034014.2,1007308783.65,0.0,0.0,8876674.01,0.0,5816326515.37,1875568911.39,0.0,0.0,91289419.5,0.0
600212.SH,301197309.32,48258822.64,0.0,0.0,,0.0,594334147.87,368890214.76,0.0,0.0,50580966.31,0.0,1106450496.74,502987596.5,0.0,0.0,50588607.19,0.0,1295590340.24,753721975.68,0.0,0.0,61880741.07,0.0,2172351805.42,1609546149.99,0.0,0.0,76870180.37,0.0
600215.SH,3692137417.53,2301363718.66,0.0,0.0,626151094.92,0.0,3406330430.2,1908266249.12,0.0,0.0,685470062.56,0.0,4088784306.29,2095852602.32,0.0,0.0,693193886.47,0.0,3582205902.98,1579572739.56,0.0,0.0,676549045.94,0.0,3192543971.68,1159961195.04,0.0,0.0,686020385.01,0.0
600216.SH,11935108371.46,3013648506.07,0.0,0.0,,0.0,12370875396.96,2707415382.53,0.0,0.0,36030862.76,0.0,12592865822.47,2693536016.72,0.0,0.0,27906888.45,0.0,13429512113.31,2820110790.11,0.0,0.0,18680361.98,0.0,14135528657.76,2924452282.08,0.0,0.0,,0.0
600217.SH,7366739139.45,4987147111.9,0.0,0.0,35832957.08,0.0,7060089521.4,4582283477.5,0.0,0.0,35832957.08,0.0,7361355754.94,4756970004.27,0.0,0.0,35832957.08,0.0,8339003480.76,4833561882.23,0.0,0.0,35832957.08,0.0,6639140565.87,3563217431.95,0.0,0.0,35832957.08,0.0
600218.SH,5756943075.26,2684963187.1,0.0,0.0,,0.0,5967062277.26,2833232864.37,0.0,0.0,,0.0,5905684343.86,2727105621.81,0.0,0.0,,0.0,5823711062.91,2597307965.15,0.0,0.0,,0.0,6198966902.19,2913256076.29,0.0,0.0,,0.0
600219.SH,61722065073.37,14697572914.27,0.0,0.0,,0.0,66653023371.7,16562159195.73,0.0,0.0,,0.0,70065994057.96,17575732545.25,0.0,0.0,,0.0,68982531281.68,13052121955.59,0.0,0.0,,0.0,73294430939.75,12873971447.82,0.0,0.0,,0.0
600221.SH,213452162000.0,244623903000.0,0.0,0.0,844818000.0,0.0,126896831000.0,138138009000.0,0.0,0.0,843981000.0,0.0,139230373000.0,136189511000.0,0.0,0.0,843981000.0,0.0,143879316000.0,139966370000.0,0.0,0.0,843981000.0,0.0,149568639000.0,144775683000.0,0.0,0.0,843981000.0,0.0
600222.SH,3857651202.83,2133844838.86,0.0,0.0,286492789.75,0.0,3541531304.23,1933359560.03,0.0,0.0,286492789.75,0.0,3339323065.2,1847351755.37,0.0,0.0,286492789.75,0.0,3724552454.99,2104615404.51,0.0,0.0,286492789.75,0.0,3738301973.19,2088811617.38,0.0,0.0,286492789.75,0.0
600223.SH,63628537354.9,57446512828.44,0.0,0.0,164311642.9,0.0,59610838521.61,53684907522.15,0.0,0.0,160334417.66,0.0,10882828775.78,6208390484.02,0.0,0.0,155590269.94,0.0,6101487099.77,1344443202.56,0.0,0.0,153742640.89,0.0,5831204123.04,942214014.59,0.0,0.0,153742640.89,0.0
600226.SH,3070318581.84,316567884.64,0.0,0.0,,0.0,3327585381.95,168928614.22,0.0,0.0,,0.0,3930280443.06,434671681.4,0.0,0.0,,0.0,4364694157.41,957014742.15,0.0,0.0,,0.0,4853471108.68,1239819164.32,0.0,0.0,,0.0
600227.SH,4961285362.02,1618071484.03,0.0,0.0,5161845.54,0.0,4652054741.19,1706273886.21,0.0,0.0,5161845.54,0.0,4719299653.23,2189561108.06,0.0,0.0,5161845.54,0.0,4946316430.07,2325484007.66,0.0,0.0,,0.0,4496907442.75,2102369058.21,0.0,0.0,,0.0
600229.SH,4187556865.73,1186536058.97,0.0,0.0,,0.0,3930323199.72,1010376884.6,0.0,0.0,,0.0,4206889825.66,1073695746.05,0.0,0.0,,0.0,4419714970.9,1181279961.87,0.0,0.0,,0.0,4215710097.2,1040369956.94,0.0,0.0,,0.0
600230.SH,6786622305.97,2704376222.97,0.0,0.0,,0.0,7524346275.73,3253334053.13,0.0,0.0,,0.0,6878637875.71,2529994073.36,0.0,0.0,,0.0,5937106572.7,1633255528.87,0.0,0.0,,0.0,6035136855.98,1684514266.64,0.0,0.0,,0.0
600231.SH,18958192642.25,9537237788.22,0.0,0.0,,0.0,18531538530.43,9758278210.05,0.0,0.0,,0.0,16254707320.99,8352382930.67,0.0,0.0,,0.0,15279496339.24,9279071807.35,0.0,0.0,,0.0,15117724514.03,10359494964.13,0.0,0.0,,0.0
600232.SH,1840369965.17,747930128.04,0.0,0.0,,0.0,1731173023.17,647766297.31,0.0,0.0,,0.0,1678732021.99,605179384.28,0.0,0.0,,0.0,1919913371.42,829088627.1,0.0,0.0,,0.0,1936319248.29,918403277.43,0.0,0.0,,0.0
600233.SH,29008823873.51,10953903165.16,0.0,0.0,397671937.21,0.0,37909992623.83,11878424752.06,0.0,0.0,375891008.33,0.0,41303297715.46,12452417788.64,0.0,0.0,346614456.58,0.0,45461121227.91,14354946542.85,0.0,0.0,341207617.9,0.0,51669633055.97,17816830237.97,0.0,0.0,345003551.76,0.0
600234.SH,1104009484.58,471368266.7,0.0,0.0,,0.0,869706485.73,236667936.96,0.0,0.0,,0.0,808084940.09,211274991.79,0.0,0.0,,0.0,726516882.12,266643504.71,0.0,0.0,1665000.0,0.0,853306681.67,333742834.68,0.0,0.0,,0.0
600235.SH,2203792690.09,809489751.41,0.0,0.0,,0.0,2149802769.78,743270446.75,0.0,0.0,,0.0,2324526626.68,894253012.64,0.0,0.0,,0.0,2874540881.73,1384994616.37,0.0,0.0,,0.0,3064827122.39,1551587162.85,0.0,0.0,,0.0
600236.SH,43958641670.18,23968334651.73,0.0,0.0,288640760.26,0.0,43660950702.23,21738164418.19,0.0,0.0,288640760.26,0.0,46019728242.49,24142989158.78,0.0,0.0,288640760.26,0.0,47979712954.59,24083266575.43,0.0,0.0,288640760.26,0.0,51212574612.81,28290216406.03,0.0,0.0,288640760.26,0.0
600237.SH,1601239960.14,421364677.38,0.0,0.0,,0.0,1870884252.18,617180992.53,0.0,0.0,,0.0,2314228629.55,568066457.31,0.0,0.0,,0.0,2405040569.68,548313763.05,0.0,0.0,,0.0,2650389025.01,694962823.7,0.0,0.0,,0.0
