ts_code,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025
300512.SZ,794767376.03,508547610.25,673735668.83,424928935.31,719949190.73,488583603.38,763617790.59,558355115.2,883096288.71,678461095.01
300664.SZ,1562965715.35,1013897886.37,1556610507.27,1054658260.43,1417430191.81,962307708.5,1312912588.89,908629580.71,1136423760.32,757112758.87
002979.SZ,929562261.14,541128607.95,939783144.44,566217833.07,1053781817.54,660583567.7,1155171097.37,708822789.46,1300400995.73,792161972.14
002795.SZ,719415783.64,515457091.55,797766358.45,578791033.38,740215378.84,559905761.62,627087985.25,514453602.0,581653268.65,481259888.62
601900.SH,5538182645.28,3808853806.27,6270755434.35,4274832394.77,6446817419.59,4363605976.29,6478122223.13,4276381244.77,6282971678.24,4025792005.25
300500.SZ,1361300914.36,1038247831.83,1078041911.69,812445360.93,1000174905.37,760368228.96,965911708.0,729893475.05,681685046.57,436756023.15
002790.SZ,1309377510.73,999364633.94,1386020511.17,1029762074.98,1546108946.91,1105365137.2,1709838312.5,1222958186.77,1363359959.4,1007969595.95
002753.SZ,2733778003.55,2303965851.91,3239620865.64,3076677417.96,3351074953.16,3176643769.42,3165587230.93,3000040332.33,2877264661.85,2746816497.75
603799.SH,22796099457.17,18202006782.9,48711968337.22,40019440655.09,51091095666.88,43483703537.25,45488186407.32,37512340364.03,58940761142.15,49405784100.96
600936.SH,1153567397.42,1077715198.64,1145438982.94,1155974381.42,1091643628.24,995452054.5,932354928.36,927688824.5,3134457181.7,2421568797.79
300517.SZ,851140337.89,660244481.83,409659656.88,306312388.82,321692798.25,250760211.97,308593163.71,255369990.32,190407225.19,154130412.16
603690.SH,1282514063.03,828608097.98,1925496527.87,1242378065.31,2198646768.1,1428890315.92,2639233906.23,1705373005.03,2366539558.48,1617673087.66
002758.SZ,26550994886.35,24524085840.55,30852367108.46,28642066943.5,29220609108.14,27565015755.57,30730673434.38,29269870500.43,33083996190.59,31301978480.47
002759.SZ,1438451938.13,728693075.88,2400084358.87,1495537753.62,1646668040.1,1428027640.6,1451909506.52,1469492038.6,1785853767.44,1652633112.38
603159.SH,461809281.38,376984962.25,430815016.94,358791864.62,395872628.28,318109761.11,354656089.35,282923975.87,305611493.97,255123759.22
603589.SH,3628675663.94,922188235.37,3761830852.16,961803835.43,4445554753.12,1101456625.39,4361571776.55,1100643866.1,3173691765.26,921687131.16
601606.SH,726792503.93,529754555.71,960753903.17,747507139.27,941277745.14,719086878.09,971677645.93,832476691.81,1076566074.9,839691787.16
300519.SZ,246270270.66,103864003.62,262451469.03,120044527.89,216113933.59,118607504.24,216211460.22,140364926.08,205618567.89,125173396.18
300470.SZ,856582406.92,416636014.41,905047357.74,435295143.82,989013729.46,492306945.39,1142873888.05,598768898.98,1283417876.71,718633576.11
603317.SH,1397409579.8,921397146.71,1908649906.06,1253673655.19,2233909638.88,1409728203.02,2364317975.1,1435543351.53,2411162334.88,1460081671.07
603977.SH,1336065296.16,846209897.03,1553933370.75,1006147238.16,1810877172.89,1156822856.98,1703760472.46,1114148454.74,1601339765.75,1042335384.25
300414.SZ,410155391.3,287816710.2,389159636.62,280500269.78,424532328.68,305845537.33,311475870.51,239299524.45,347552758.6,254345390.28
300425.SZ,748996852.0,444837471.63,817684924.34,558029458.1,862297377.65,580176277.76,911791951.03,641256678.41,1043766080.71,814623673.61
603900.SH,1086520992.4,473175758.24,774869319.21,354336470.99,566455019.44,245635525.06,882451131.27,558339814.12,1199683618.52,763119036.22
601366.SH,6533915868.87,4720605609.83,6089000291.06,4265084198.1,5951480962.58,4043776437.41,5637696637.9,3818603935.74,5365132235.3,3631989745.92
601212.SH,51904521129.16,49562223877.25,63453818223.0,60137408857.84,69563071681.22,67012557802.85,69046318598.44,65792548343.3,72643271414.35,68524448529.88
300518.SZ,326784980.58,32407398.09,403541757.39,61349814.93,273689789.76,149177691.1,100437556.11,82749682.49,104218993.36,87964881.67
300533.SZ,317794828.43,31351343.58,1251874596.11,63469035.06,2113638152.6,107966664.8,1982819274.82,145992069.99,1875949349.99,130694071.97
300453.SZ,826470119.67,543222325.36,984555678.59,644506933.84,929961012.41,610055871.88,1082325012.3,703175490.86,1167602224.43,753093003.79
002797.SZ,2416734945.29,,1911553194.42,,1912585198.85,,2401088948.17,,2984926917.64,
603060.SH,1276011814.5,763249849.56,1487583551.72,881628513.27,1599686495.29,972888138.34,1651962233.36,1015914099.06,1710943580.41,1115651046.61
603367.SH,2757165803.14,1182879970.05,2911835568.89,1266010799.3,3209858058.38,1378689027.98,3002250189.03,1285236267.21,2583779625.67,1160603856.12
603315.SH,607071828.07,469665700.77,701440482.4,576256888.17,729498251.49,602200584.16,935099551.36,746574372.88,878715757.95,782512815.26
603800.SH,752062488.53,669451236.98,1459916121.64,1195843419.57,1519939154.95,1187829735.59,1061265800.13,824954725.18,880995160.78,659214871.94
603600.SH,3455549381.76,2947713105.18,3188010571.13,2588723099.83,2500240943.55,1923334507.52,3389890021.11,2620942447.24,3482957150.03,2740612320.34
603936.SH,2621912233.73,2116564363.89,2225646630.46,1875020475.78,2280967214.65,1987286961.21,2338143584.02,2031810228.24,2592277584.3,2227949900.72
603616.SH,808062628.78,677148698.88,291038194.47,273110801.84,317295164.57,276237381.93,398736790.8,347029369.31,547814058.36,444037056.5
002923.SZ,862495370.85,334210341.53,991978838.9,440899147.97,945364659.04,464247667.89,876987074.94,470357278.66,884398010.69,550081772.11
300410.SZ,1135896678.44,733712011.58,924226070.94,634290532.03,657077413.14,488738893.69,511076439.96,374167183.42,580907657.7,392979105.83
603338.SH,3995542385.72,2866977533.26,4168170827.97,2948937719.7,4742085407.64,2955778435.37,6133786224.15,3916116345.9,6674782115.88,4279985793.56
601966.SH,14315091137.0,11371332226.0,12776461393.0,11076426086.0,14529983275.0,11667181302.0,15948891839.0,12064938858.0,18160803036.0,15186735953.0
603018.SH,3059453430.98,2042903872.67,3282768403.19,2165505598.51,3191911682.01,2017983115.19,2691919330.14,1691526643.29,2543243148.92,1675624772.94
300395.SZ,888667288.99,425759261.11,1273969565.65,605738851.58,1494618717.02,739174283.04,1313558989.73,757105937.64,1381525280.96,705100740.05
603222.SH,786543185.33,418072216.59,639857724.52,336359667.47,677627000.76,379217727.2,682669168.73,387422947.74,544718299.64,348045819.3
603108.SH,6773088805.26,4986172988.1,7634104408.5,5637713396.22,6890332466.4,5109831024.35,6176286324.36,4592846859.28,5268459587.79,4134821387.13
002813.SZ,261742245.47,199130417.85,238481945.57,194735564.02,214118622.04,168247126.09,204818772.96,161801102.93,260655581.13,234245961.84
003016.SZ,1506745128.54,405437496.85,1303597185.99,390580813.3,1297110163.08,387932816.23,1017956326.35,330523816.64,1055129866.03,349574911.67
002823.SZ,1855838585.27,1564185235.74,1973348078.38,1677448604.34,2236749605.0,1925387897.6,2329550634.31,1931582058.46,2175359720.3,1743708751.1
601611.SH,64254778192.75,58890724501.4,77279263831.25,70753727147.4,78593076643.39,70548813108.55,78928821148.48,70876058614.89,73937683772.2,66255221175.69
300510.SZ,652171203.62,511456719.71,765560747.62,600769733.18,765131899.78,556956095.33,850779845.59,654654377.7,736679331.86,625428276.96
300447.SZ,687090858.36,323040779.43,870560424.17,471223525.31,815380709.23,444441933.46,781747083.68,487712708.45,651700365.34,403638438.3
300420.SZ,1038905330.28,760374276.4,944483203.81,708485560.35,951163965.57,685507502.71,679310563.86,491033497.66,667514232.84,494465957.21
300516.SZ,504766951.58,387335092.24,397670811.58,277898081.34,380428153.79,244508550.83,276152555.11,170084517.68,356566494.06,241439006.38
300364.SZ,850633778.14,253200710.09,908945454.96,453524782.9,1019708612.47,590228387.0,808049275.54,563702272.65,1011038797.45,661078146.06
301130.SZ,,,184214108.46,32633724.94,170495925.88,31061292.61,192581520.03,42667316.81,188945385.6,41512253.73
603508.SH,698672026.27,278541161.84,617367057.33,258744158.57,731469611.83,296873044.14,905778183.64,330098089.27,953314210.52,312479005.94
300520.SZ,1059347713.6,694163230.41,1342526033.74,904953554.01,1775128687.4,1311985816.28,1038309826.59,635194932.66,787409983.61,497350944.82
603929.SH,1514413891.32,1385519480.0,1808981742.99,1636310935.8,1815701677.79,1531940478.32,4417732547.89,3845564941.49,3108692913.76,2432253103.63
603022.SH,523391311.77,422519866.24,546782071.51,447815007.05,634912663.64,514172058.54,637143981.06,511444394.08,712621378.98,570229913.28
603131.SH,867963174.35,658700937.17,713520087.3,543861648.65,669684356.24,521228373.89,733740945.23,574496430.47,640946396.91,510061360.37
002820.SZ,329174255.61,184479446.33,193987879.95,134220468.57,406059721.1,217408829.37,402560206.25,216398305.16,377465895.51,206731041.8
603085.SH,1238483111.91,997279529.87,1116288278.28,898340680.62,986249735.53,758608855.72,1457082560.95,1172117674.81,1854933263.18,1496024980.51
603268.SH,283893905.09,228314554.92,195273086.05,190326394.86,155510358.94,146549932.91,181082737.65,162072424.16,11758502735.01,9194804742.82
603020.SH,2513349346.61,2085663143.6,2339059032.38,1988330718.23,2098282107.96,1778244521.08,2064942698.61,1722395413.93,1853430532.1,1554555712.11
603198.SH,3180375844.26,1002681806.37,3892269002.8,1223615833.91,4803875695.14,1362528078.81,5513454170.78,1417950799.99,4515922008.4,1238202145.21
300485.SZ,809479013.21,157652219.43,599234034.97,138995790.6,393823690.35,112700745.37,322881323.81,110215987.39,308627146.45,106303657.55
601086.SH,752993862.09,419241981.66,632280952.64,357234551.03,739172059.3,392471134.61,598297223.5,323201925.3,572291752.28,311727500.14
300404.SZ,214793258.5,112496316.49,278428605.85,170098749.76,358782705.15,229452106.46,556148773.73,377140098.56,584317656.85,415847176.08
603958.SH,666193048.87,294830038.14,539932412.82,261878920.75,572896154.21,245777817.44,567611811.98,264427009.19,1057794109.49,675827000.92
603738.SH,897916613.15,564986819.6,732710992.69,445876701.72,595575878.77,448461292.55,617544534.63,465288378.87,717712349.44,584954685.44
603339.SH,1146051291.69,906270400.89,1496456883.63,1136517387.74,1636954856.31,1214108909.23,1438154787.67,1087749369.43,1236925166.6,977272139.74
603266.SH,843236983.56,664769555.04,945597240.62,742900914.83,950611150.78,735921886.52,978207737.73,761322317.72,947485699.12,728173562.7
300442.SZ,540727925.24,430285190.49,1989448530.57,928756742.21,2680914634.76,1337428612.15,6410351527.92,4440402637.02,3977176152.28,2063599882.28
002777.SZ,630039668.76,240484309.03,660082294.31,267975148.26,803403796.66,405103525.93,668146681.12,383343658.38,687071524.39,373544484.98
300528.SZ,555358773.88,209451808.43,527746721.64,257124898.04,816683615.0,328666916.57,541925032.04,488976288.71,606232412.71,464893157.68
300456.SZ,583613573.14,313071524.54,555175891.63,384446763.63,909443259.7,648754799.3,825225215.6,573334524.97,681915619.96,420610465.5
002803.SZ,3846901269.58,2306316281.17,3936497092.18,2338391125.83,4930619888.5,2598636063.14,3897087378.79,2225935942.37,5038617871.03,2694723726.71
603939.SH,10937989218.32,6438021175.47,13347637915.32,7884290239.06,15888047446.63,9604566701.98,17218897862.76,10263836853.11,17285899932.64,10301538874.58
300461.SZ,245879520.62,154082315.5,140695683.44,101921726.07,193029075.13,131235749.84,192600713.02,117462160.95,145483823.2,101977899.27
300416.SZ,1056682992.28,577937898.08,1259674055.26,675029278.66,1526308303.06,838216762.27,1406012492.86,787219636.11,1531883221.44,907625070.03
300468.SZ,452047777.73,253484420.88,485217668.6,300667011.13,517670473.2,340560447.65,530014466.94,355123394.69,453391342.67,267992972.37
300572.SZ,351519218.13,188716481.59,344205170.37,168087386.48,391867507.34,211784367.54,326882485.99,226618263.42,326340656.62,225713496.67
300423.SZ,1861843781.21,1381220205.91,1745344960.96,1375876268.94,1788689274.02,1477538738.2,1055840040.71,857341132.11,637260867.33,526217267.73
300537.SZ,477502623.16,331888376.0,421560705.19,320255563.04,394554563.22,267354709.09,386211477.69,242775476.6,348139976.25,227305028.19
603306.SH,811895375.12,518691171.21,1108401309.55,755633916.42,1457580276.5,1022601302.81,1539775162.25,1078572312.07,1784136061.01,1242847443.97
603169.SH,2736244886.91,2283099286.63,3066094848.12,2606031772.51,3110329248.03,2612288252.8,3739247375.88,3221721698.98,4746400514.33,4243435107.67
603859.SH,797865641.71,481492002.09,809307305.67,448033434.16,1084837675.08,545738415.66,1036256584.47,532557951.43,1088608079.35,529621271.82
603878.SH,1999045322.99,1698451800.55,2038434951.7,1760767950.08,2720446630.73,2263940852.77,2090064590.96,1749279842.27,1718187236.66,1487889307.77
002772.SZ,1059099172.23,922327976.76,1444886177.51,1086282654.78,1452471968.84,1087960392.71,1416478603.36,1136336122.19,1475387272.68,1103063018.9
002828.SZ,668438698.1,539746062.57,579377510.11,509111165.7,671537598.19,539997096.82,605315229.8,472311147.28,746837578.92,593695601.37
603033.SH,2292473734.48,1939676352.8,2854846358.82,2532017905.67,2859722557.84,2450210970.84,3706247561.18,3324933373.42,3391295831.45,3242108194.12
603311.SH,554266809.37,372970417.78,593421279.51,439766569.68,579236753.43,438850635.48,605578304.43,465306984.55,669078949.9,513235440.84
603028.SH,661881124.88,546244804.75,579641147.39,486211253.9,1300487014.73,1146833114.73,1031481557.08,1020368635.6,1602447458.86,1535209184.02
603036.SH,188910325.29,103830340.2,201464005.58,122060256.83,257280219.31,151618559.73,288777049.54,164698061.43,312626845.7,170555536.07
300473.SZ,2747702871.32,2111436294.34,2918686055.62,2394424017.1,3225166405.06,2587175793.13,3382618760.66,2688542987.77,3642005324.12,2942062404.27
603602.SH,586245269.35,517951059.39,795319262.65,695851904.13,878728881.77,743441815.81,1340251667.49,1139931754.53,1315175454.03,1110007572.08
300474.SZ,813450121.02,299046854.59,729263123.59,256588915.31,469171813.61,183710384.47,441058430.06,203534811.49,494620173.26,268442098.68
300482.SZ,2507113200.58,860673270.64,4696406530.65,2164215022.1,2004422655.85,744896148.13,2181361474.64,797669919.04,1690175392.8,671032425.44
300497.SZ,1065981273.35,726088446.13,1232211008.36,999139110.11,1286439179.08,1141735318.84,976875468.35,880028133.92,769351135.51,676656599.82
603066.SH,529590725.2,400177539.67,723462798.07,565076918.68,968738900.24,776815909.07,902089284.57,680047681.52,687932638.26,530417647.5
603027.SH,1355565366.72,793942526.5,1553838735.33,1014094267.66,2331413527.0,1450107568.02,2288179457.58,1459890609.34,1986913782.26,1243668514.93
603987.SH,2213659074.83,1337190613.71,2398376799.27,1584937033.43,1874711504.52,1263186206.61,1705098451.3,1171477315.83,1721227965.2,1160356199.22
603678.SH,3596763098.63,2300409813.95,2836391241.02,1575406417.56,2713974813.58,1856770055.97,2151242650.98,1453280424.3,2697917796.1,1821092464.22
601127.SH,11449625391.42,11182913044.79,23123288906.63,20858048880.18,16680124797.7,15552327765.03,106626512436.57,79723328751.33,110534420761.8,78063243918.37
300549.SZ,293341384.09,202847111.03,297519225.89,211625384.72,265605401.87,189550468.76,254786959.31,181419524.52,244536586.76,176509563.87
300600.SZ,164897532.69,117387280.57,124409426.02,83541981.43,141726133.37,94930666.01,180746834.88,132864839.72,146013296.85,123315336.75
300586.SZ,1231210980.64,1112014504.68,1777507006.49,1165131768.84,1395749524.79,1087206167.78,1268731075.94,1092381208.16,1247344762.76,1172277387.99
002829.SZ,402174781.74,198111181.77,595617679.82,345073369.22,692345317.4,424216811.63,231748786.18,143541241.29,266430582.5,214521033.85
603258.SH,765324124.77,121521818.09,617443872.06,112401322.18,505415670.44,93982048.46,412689566.03,128543270.04,292699413.24,119556222.98
603319.SH,1269246889.25,922645838.84,1201387263.86,908187932.4,1359468812.97,980242775.88,1479844918.3,1101560461.26,1624195599.8,1244828760.16
603568.SH,3325806741.94,1778128047.47,3305122271.04,1656977879.13,4621203158.35,2442974968.62,6045717631.15,3165840348.47,5880143836.28,2965159142.01
603444.SH,3485256009.13,598128281.25,3830037371.13,453150797.47,3306772093.7,389120488.73,2818281672.62,325092540.81,4485778792.56,299918370.1
603029.SH,241071780.23,168344397.64,279082881.31,172625951.52,425505277.43,269188831.46,427887891.05,273931528.23,605385587.16,420730996.05
002812.SZ,5339086410.0,2761489181.66,9279642533.46,4671677386.41,9093407562.35,5424817847.21,7464675528.2,5899736708.18,9543284687.54,8026006792.2
603639.SH,2583248784.1,1803188548.2,3802550062.12,2767311736.62,3707271408.11,2554346223.48,3213879407.17,2441069646.98,3390781300.03,2569526205.41
300422.SZ,2342131515.87,1721289040.0,1709954934.7,1361314446.62,1380363845.04,1087874484.72,1189879735.24,972616588.87,1512354733.27,1377814592.44
300542.SZ,568087713.77,406534265.67,823160670.13,655851615.27,849366606.6,687410999.73,672752173.49,559875716.66,653094739.95,537361985.21
300509.SZ,519356921.03,357237329.68,540558340.34,360954435.15,678379625.88,517045081.46,750399666.62,589148288.06,869592181.7,631776709.0
300499.SZ,1062653622.23,761043468.69,1422274155.96,1135734376.8,403450257.52,298655845.4,361673863.07,260537725.45,587778113.2,424398921.74
603007.SH,166004945.19,169680116.01,148177636.54,111551563.04,113912399.51,89761745.16,69641052.86,70631043.94,189254222.54,177401037.16
603658.SH,2695221835.46,1085647987.91,3281481000.43,1315864946.39,3242497407.54,1148089595.75,3380035059.48,1153825249.86,3127156171.6,1099754181.57
300503.SZ,942898121.99,512969579.95,732632682.05,456924310.69,702421780.48,466219180.61,967983827.43,627325339.67,1143200539.32,714967678.3
603043.SH,3016393671.51,1862418581.61,3340296490.59,2092695661.63,3875796325.63,2464760144.44,4102891148.13,2743186330.4,4284567014.08,2898610139.12
603313.SH,6110467573.29,4375617440.39,6067937202.85,4269053797.85,5715461516.09,3628041247.21,6125698687.98,3845033540.03,6755789054.61,4088300945.73
300508.SZ,316696561.91,144613782.15,302062278.33,135208981.53,325002806.02,127145420.77,345595556.94,135796514.09,398392931.51,181387396.66
300412.SZ,752357052.57,524162906.69,757246151.42,527324591.27,765497795.83,531956618.32,850476104.61,626878839.6,825441857.28,631500246.45
603819.SH,1019128469.77,884053472.96,1129696297.14,978228456.84,978201588.98,871865249.74,944948972.56,858610953.09,1136511885.27,1048226730.08
603299.SH,3446564593.32,2575842541.06,4469998769.92,2961240347.4,4185126740.41,2791353199.21,4046811763.72,2552866983.89,3357281386.58,2180430985.82
603026.SH,5054505393.45,3556708467.92,6798749925.27,5477964164.87,4399374393.98,4093139019.32,4160688757.41,3939918375.04,4635270140.75,4425549089.96
002825.SZ,1238418517.76,987762717.59,1332695794.79,1073065867.2,1071592650.83,869846352.65,1421648925.55,1175138725.44,1467907409.47,1177458040.29
300525.SZ,730992545.09,277450669.24,957528911.2,392190989.64,1101306145.18,391037824.72,1243713095.97,450309732.16,1148311440.52,391170787.55
300545.SZ,687786505.08,504400293.67,654764074.83,451321186.77,885584001.47,586561621.77,1004018678.26,602982972.29,934066830.66,643056263.05
300543.SZ,1702628585.09,1414178777.29,1354314572.85,1160534943.04,1005189242.28,806272331.63,1175669464.83,957411197.26,1191825746.34,985838405.06
300531.SZ,1039235540.72,723720863.23,1024665591.03,741728182.1,920602594.2,678446369.13,935304312.0,699346766.31,1176210426.89,868871911.23
300570.SZ,470464144.33,333530837.34,703573461.3,472022164.5,623047435.96,443421072.08,915874381.5,606479637.04,1214285877.32,752192565.03
600977.SH,3826807865.29,3080334710.04,2231935328.76,1810928674.26,4210460625.26,3099485062.16,3015685308.05,2319611057.28,2928363968.11,2460385892.24
603300.SH,1793342232.33,867274323.95,2323808214.29,1171784876.32,3214928895.38,1716144769.81,3725371603.79,2124802069.81,4447166565.3,2684576864.07
603598.SH,3936480032.72,3762915887.75,3101276660.67,2907407760.67,3451465965.8,3261593931.09,4432550767.69,4236471646.36,6461726846.49,6287719965.1
603019.SH,6492402477.04,5081131226.77,7386574437.54,5607074703.62,7758143949.52,5750688912.75,8041454505.76,5885426704.62,8820220222.94,6663379932.82
603689.SH,3520458661.53,3175198856.26,4272751139.01,3874474128.84,4621053810.54,4102280067.24,4249943404.62,3730821312.64,3811994283.8,3323547526.68
603519.SH,1152862015.61,1008320086.63,1073839092.15,938559688.1,1062334293.82,927877348.09,1227659051.37,1065412471.88,1230635417.38,1031612313.92
002785.SZ,818356021.84,729763963.4,904020722.57,808659656.99,881754789.92,782122555.41,911253133.24,797272103.42,936225745.68,826378977.1
603067.SH,2327702779.54,1767754040.41,2576495190.51,1874110417.73,2752629321.2,2058165549.46,2993587430.81,2231057289.67,3217092677.37,2315795497.45
300665.SZ,400829420.9,307525841.05,379762735.38,327016407.52,514768571.79,429506049.03,314326388.14,275071256.76,389694123.3,362904853.69
300573.SZ,770346983.57,166159065.6,1004272176.87,199583579.19,1104863512.43,247699228.92,1439292774.15,311135831.8,1903728804.18,355470544.74
300428.SZ,13103608686.11,11878095945.97,15980134439.22,14465295004.47,17127356942.51,15337348374.33,19369141598.82,17482575975.84,22921143109.19,20798841055.75
603601.SH,1156169660.04,791899718.02,1197932314.99,869775131.04,1265182368.04,952032508.77,1095963307.15,850486095.36,985115289.53,772261548.41
002835.SZ,657874050.68,461230583.14,621812373.67,420597767.92,744198462.52,456815858.09,844121213.68,480644583.16,783191753.71,435688636.54
601878.SH,12078503369.15,,11584148488.1,,12621928105.24,,11896361363.3,,6788546141.81,
603682.SH,667298650.78,392892832.97,698498684.62,397054373.23,767571102.29,541411692.97,774764397.33,562426426.44,729157288.3,553344569.81
603886.SH,2084352046.14,672496546.59,2127541124.9,840952979.67,2157493067.7,824854143.64,1902042603.7,678541247.55,1547948826.34,553519582.09
603858.SH,11377155810.01,2972134066.4,11304720254.48,3395516147.85,9983222406.98,3128714932.05,8514403594.83,3650734503.88,8468581319.22,3192193227.23
002736.SZ,16996253955.26,,13304049508.16,,12442550991.7,,12270995243.7,,19202896727.68,
603345.SH,6096402911.17,4756298428.37,8155872071.52,6438150111.81,10271047112.32,8005541957.94,11076641900.27,8568824078.79,11370921584.22,9057591350.71
300426.SZ,182159352.73,130028463.13,119382954.86,86157376.09,228051631.96,104713992.41,57703878.06,12789780.45,110107078.12,352575895.18
002765.SZ,2275082465.95,1864856529.93,2070137729.6,1709254701.97,2077580520.67,1774429193.63,2614928235.34,2265892329.67,2787993564.52,2321727262.96
002810.SZ,1171018900.93,730335493.15,1332097422.0,858343884.6,1178484300.65,813999900.31,1435164249.84,1046279034.99,1436691620.62,1068411062.66
300434.SZ,731928047.69,320151963.5,711438394.76,302566020.0,827063956.04,329349823.66,756645811.15,337593894.03,708445490.44,304479286.0
300539.SZ,513641897.44,425165400.91,484182288.19,391925284.75,499410252.55,394341425.75,548165493.42,432597696.35,704026194.29,570968339.96
300488.SZ,367364461.96,179619881.92,385443225.53,195374917.22,395636496.83,216144693.49,437765447.65,239612587.0,514325320.97,287460703.29
603808.SH,1672763560.93,562580689.05,1745586732.46,626901950.72,2065589596.59,684616928.61,2152313306.81,684508952.71,2018535180.34,698046739.03
603737.SH,7905757517.3,5842326721.15,7946841818.95,5648227437.74,9410359408.18,6462040552.68,9145606838.66,6524715400.88,9391516705.18,6309747065.75
603778.SH,141415391.3,106587149.99,85945861.86,77301633.89,906219387.8,755924884.08,1066064275.52,1099169152.35,450002655.01,511620633.16
300439.SZ,1721274275.98,1016913584.79,1901219803.89,1176901864.19,1470634733.0,810573354.36,1406709821.37,762448197.92,1135669290.81,685534462.38
603223.SH,5164080336.85,4997803333.79,3665273613.31,3566242326.42,2965131909.62,2809673852.27,1729635845.37,1557987128.78,1050087745.64,779517182.06
603016.SH,418898530.64,291135163.44,455494136.67,325308477.74,478037873.06,340149615.66,470164692.14,327547515.68,465262659.36,334310308.5
300450.SZ,5947844392.58,3717627691.45,10000377760.02,6435749150.6,13186076826.06,8171539427.22,9111658095.04,5792874783.46,10438517298.11,7023447088.34
300502.SZ,2019290923.95,1373806500.39,2414507112.66,1563821925.06,2087047551.82,1498661835.08,5130435808.52,2958449434.5,16504791211.36,8706776625.39
300446.SZ,118070659.68,70966048.77,115739959.83,74817739.77,4221366131.74,3343517531.74,5496481552.84,4337480021.72,6706511086.26,5435974604.01
603628.SH,737043768.74,542889752.06,1018823377.51,793094244.34,1283899630.36,942901301.13,1319368356.63,1017629735.18,1675545127.06,1371990380.98
300427.SZ,935152057.59,580589766.57,1323590751.48,983082416.84,953696393.39,715467524.0,445024870.64,265204321.14,487702481.78,317189373.52
300493.SZ,1331005510.8,1169436478.37,1562949191.37,1391008131.24,1550573159.89,1400509410.04,1922293362.7,1745336036.98,2146651422.39,1936945957.49
300459.SZ,1402053180.02,247352676.11,1259347612.3,69788051.37,1027841650.41,86778831.19,868484360.77,91797642.09,696798259.09,85916939.55
300487.SZ,890959411.33,479293062.03,1177363466.24,672707757.59,1576601547.02,812635221.24,1891735231.69,971351527.28,1933406991.48,912460731.92
300457.SZ,3218301226.06,2484376162.36,6612938864.33,5320664592.17,7497159765.0,5344307389.15,6478286042.09,4470627114.2,6784052136.25,5203730403.3
603968.SH,2115602202.75,1864990004.69,2780373596.91,2208974293.28,2425293050.06,2111757209.39,2198902945.07,2010765649.25,1991274646.75,1752043398.69
300548.SZ,824485605.43,637427026.18,1010631537.93,815995815.22,814264165.9,701529866.08,1233404625.76,936768730.21,1793521577.88,1077880442.92
300451.SZ,1209502704.67,558643613.97,1138576105.77,510170837.19,1156924027.69,547199797.49,1168619942.05,582676375.93,861687740.98,431927016.33
300564.SZ,678014867.42,448806699.01,624966272.99,407579049.31,465588110.09,303156499.1,320608416.17,242614638.58,210327253.05,176427107.0
300560.SZ,614466628.98,449907990.07,804438049.28,641043517.98,1220864509.07,1043270910.47,1115618732.83,936237728.89,914429439.64,713991986.44
300550.SZ,305919027.71,179562738.81,302921946.11,166818861.51,282449005.28,174535804.69,264317028.74,149407729.69,263457858.19,138655480.06
300394.SZ,765920210.67,378861369.18,889632875.27,445695164.35,1206110652.99,567640220.98,2394707401.46,1000652171.99,3918403111.99,1886028550.23
300938.SZ,261450479.72,105092071.73,401032064.01,163072667.87,510667571.52,200845914.61,551250576.88,223043039.07,597047997.29,239407717.64
300556.SZ,880428224.38,624516596.47,782697892.28,570007802.5,951046920.49,724022650.43,441853931.96,468522982.01,393473204.98,361208877.08
300538.SZ,2011796882.58,1853977450.83,1682358736.81,1548878187.71,2254975940.42,2117274464.97,2282165634.13,2156063512.33,2529810031.56,2396268639.8
300551.SZ,113740618.25,67281328.02,342721515.86,79580798.28,432943951.71,81168882.06,217079111.55,79347374.3,109442238.43,107413276.38
300569.SZ,2191730871.28,1573498347.26,2609848724.55,2074596922.88,2627398294.31,2016099574.88,1826982684.57,1511554829.41,2512788060.94,2140738709.93
300631.SZ,325912502.22,205328688.67,506007421.43,400855176.86,483701559.17,353344169.37,300613690.12,194595356.92,373858821.52,204753097.59
300515.SZ,264824309.95,104972975.3,255448546.7,92485348.79,319511110.96,128897906.96,338658255.77,140091967.42,429894419.86,187334361.87
300553.SZ,150021224.47,84410239.66,146146106.14,80367779.21,184394693.46,102799608.63,164495248.61,91776149.56,234868664.92,136732801.2
300847.SZ,728161347.76,589453231.96,805492031.58,650105818.43,761171538.54,614223035.29,871088786.25,697470520.47,875042042.93,704834258.6
300540.SZ,258492795.89,206380263.11,155304472.58,101176204.42,346978194.41,270034603.12,496695139.84,375749853.35,463656279.33,351966730.49
300558.SZ,1724419673.98,124515447.89,1662717674.7,189930173.66,2043551452.9,293316382.2,2344643009.24,379678886.5,2717342723.91,534313542.97
300541.SZ,2768048655.46,2533340933.1,1656641736.75,1389670904.14,1569773202.55,1257745742.38,1517215030.33,1261093657.22,2273294248.75,1957069699.91
601858.SH,1750633605.91,1216451966.54,1705368871.17,1208891908.48,1865360377.67,1346357267.23,1867428836.17,1345437887.86,1922038934.38,1393622895.82
603239.SH,552854786.28,348922157.78,647015076.65,456055085.68,734245942.8,521637610.47,841506267.56,585816138.14,1024468107.74,730783136.59
