ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,total_assets_2021,total_liab_2021,accounts_receivable_2021,inventory_2021,goodwill_2021,fixed_assets_2021,total_assets_2022,total_liab_2022,accounts_receivable_2022,inventory_2022,goodwill_2022,fixed_assets_2022,total_assets_2023,total_liab_2023,accounts_receivable_2023,inventory_2023,goodwill_2023,fixed_assets_2023,total_assets_2024,total_liab_2024,accounts_receivable_2024,inventory_2024,goodwill_2024,fixed_assets_2024,total_assets_2025,total_liab_2025,accounts_receivable_2025,inventory_2025,goodwill_2025,fixed_assets_2025,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025,name
688726.SH,20260518,72.12,11.9082,11.9082,0.98,46.9317,59.5148,6.9439,5.3518,5.8713,0.513,0.513,40532.6189,21992.4474,21992.4474,2923212.4751,1586095.3065,,,,,,,,,,,,,8434803378.45,6647045734.27,0.0,0.0,,0.0,9980729177.83,7239398406.56,0.0,0.0,,0.0,10138421170.39,6100753646.62,0.0,0.0,,0.0,,,,,1086018017.86,696525748.85,4302203601.24,2983988205.0,4320812519.66,2970941375.2,拉普拉斯
688796.SH,20260518,94.8,4.8374,4.8374,0.81,244.6075,145.8481,18.5671,30.7265,27.1138,,,44689.842,3588.7641,3588.7641,4236597.0216,340214.8367,,,,,,,,,,,,,2326517165.44,868276709.04,0.0,0.0,,0.0,2432222700.0,1687980400.0,0.0,0.0,,0.0,2444933774.51,1464625015.96,0.0,0.0,,0.0,,,,,,,,,940881340.13,236022560.99,百奥赛图
920679.BJ,20260518,17.74,0.8143,1.726,1.11,51.0438,39.8107,1.9517,8.8339,7.717,2.0293,2.0293,5585.0,3717.5,1753.9,99077.9,65948.45,,,,,,,345356964.1,51046055.53,0.0,0.0,,0.0,370830014.12,25612366.73,0.0,0.0,,0.0,519405297.75,19385297.38,0.0,0.0,,0.0,543971146.45,45169084.07,0.0,0.0,,0.0,,,194204636.42,118921836.81,88029010.62,50161359.09,85456800.32,54344626.91,75148893.81,52191877.36,前进科技
001325.SZ,20260518,47.34,9.7789,9.7789,0.84,23.5206,23.4728,2.0333,2.5926,2.5401,,,7840.0,1960.0,1960.0,371145.6,92786.4,,,,,,,,,,,,,,,,,,,1501601017.26,538645148.38,0.0,0.0,,0.0,2046530772.11,689714920.02,0.0,0.0,,0.0,,,,,,,523149731.11,394173109.74,1053019439.99,844214912.2,元创股份
601026.SH,20260518,17.69,4.9008,4.9008,0.94,57.5615,57.6086,4.4238,3.3371,3.4957,0.8479,0.8479,65940.0,11108.569,11108.569,1166478.6,196510.5856,,,,,,,,,,,,,,,,,,,,,,,,,3811156748.61,1824868000.22,0.0,0.0,,0.0,,,,,,,,,2697642131.31,2337298527.22,道生天合
301668.SZ,20260518,43.81,3.5861,3.5861,0.46,45.8918,60.3674,4.7615,5.3821,5.6927,,1.1413,11000.0,2432.8573,2432.8573,481910.0,106583.4783,,,,,,,,,,,,,536229544.21,257343313.45,0.0,0.0,,0.0,,,,,,,1291436980.61,245560362.05,0.0,0.0,0.0,0.0,,,,,329371741.4,233993290.27,,,692986556.95,512491256.77,昊创瑞通
301172.SZ,20260518,35.09,4.8003,6.1408,0.47,173.9254,171.8867,4.0621,13.6185,12.4881,0.2036,0.2036,17248.0,9876.608,7720.608,605232.32,346570.1747,,,,,,,941304977.83,486833652.99,0.0,0.0,,0.0,1774728305.7,346594849.26,0.0,0.0,,0.0,1754339395.28,311891943.01,0.0,0.0,8027982.21,0.0,1877906640.0,412392366.0,0.0,0.0,8027982.21,0.0,,,293223786.17,188366967.08,253891772.53,159240169.0,236467966.98,167860500.22,278728318.67,208052939.01,君逸数码
301499.SZ,20260518,37.6,6.782,6.782,0.55,96.5376,94.7451,3.9792,5.3991,5.3429,0.3245,0.3245,13825.4866,3456.3717,3456.3717,519838.2962,129959.5759,,,,,,,703917421.03,303161440.43,0.0,0.0,,0.0,1573632817.67,360478622.21,0.0,0.0,,0.0,1437129458.25,185651447.1,0.0,0.0,,0.0,1518824181.19,240049831.09,0.0,0.0,,0.0,,,537973715.21,406557678.67,537173874.31,413749890.89,595018799.81,474932273.02,693382168.53,563929252.39,维科精密
920099.BJ,20260518,29.67,1.7442,2.0964,1.16,21.7816,29.715,2.5494,4.0035,4.5327,0.6741,0.6741,7839.9998,4848.2713,4033.7084,232612.7941,143848.2095,,,,,,,,,,,,,786402517.68,369865151.55,0.0,0.0,,0.0,1498958438.52,710477644.02,0.0,0.0,,0.0,1398127783.6,525597979.92,0.0,0.0,,0.0,,,,,207036981.81,90701968.51,278669023.44,149920671.29,412884251.49,287854345.22,瑞华技术
600128.SH,20260518,9.94,2.2918,3.1173,1.08,51.8278,43.1185,1.1592,0.3235,0.348,0.9863,0.9863,25169.87,24676.75,18141.9029,250188.5078,245286.895,4601516827.21,2185327237.12,0.0,0.0,,0.0,5027260650.89,2395212787.07,0.0,0.0,,0.0,5488743810.46,2827741518.11,0.0,0.0,,0.0,5789775287.01,3049541104.99,0.0,0.0,,0.0,6429554373.25,3664514888.98,0.0,0.0,,0.0,3538988842.02,3335593784.37,4276374338.54,4058325670.58,4288478095.06,4066888853.99,5408512617.63,5140824131.8,5990859738.16,5724301459.91,苏豪弘业
920690.BJ,20260518,26.17,3.3117,6.2195,1.26,24.0704,23.7872,2.8114,4.4423,4.3413,1.5285,1.5285,6630.0,4309.908,2294.87,173507.1,112790.2924,,,,,,,392724170.52,63576285.91,0.0,0.0,,0.0,453563360.3,64583332.85,0.0,0.0,,0.0,610143073.37,73413083.27,0.0,0.0,,0.0,677986858.02,93536387.74,0.0,0.0,,0.0,,,172517998.82,110467204.28,162869312.58,106824247.63,187563877.19,114629773.35,275167585.42,174503944.44,捷众科技
920703.BJ,20260518,11.17,1.734,2.6804,1.28,18.5785,21.6696,1.4881,4.5705,4.5398,2.5579,2.5579,15072.4,7626.5147,4933.7324,168358.708,85188.1692,,,,,,,696130986.02,273978367.78,0.0,0.0,,0.0,922551635.71,320137720.43,0.0,0.0,,0.0,1240947172.03,192649819.53,0.0,0.0,,0.0,1346548889.91,230669677.28,0.0,0.0,,0.0,,,430700047.29,213222590.67,465999688.03,267235010.55,413092294.1,225498684.67,294431652.2,161949170.74,广厦环能
301261.SZ,20260518,97.19,13.7463,15.9121,0.93,95.8484,65.1427,5.2863,7.7595,7.227,0.6173,0.6173,8789.0196,3748.3321,3238.145,854204.8149,364300.3968,,,,,,,467291312.38,201610941.51,0.0,0.0,,0.0,1998154901.44,559859204.57,0.0,0.0,,0.0,2954762609.78,1391593938.02,0.0,0.0,0.0,0.0,2630678558.96,1060370847.13,0.0,0.0,,0.0,,,415769322.75,281104284.95,630422462.69,471858103.86,747059667.94,561139600.99,794659681.26,605433160.29,恒工精密
920110.BJ,20260518,31.14,0.5831,0.8798,0.63,26.8563,30.2111,3.233,6.0329,6.1177,3.2113,3.2113,3900.0,1623.9,1076.2,121446.0,50568.246,,,,,,,234973126.92,30628471.16,0.0,0.0,,0.0,362366413.62,27058910.32,0.0,0.0,,0.0,381917891.89,36993235.62,0.0,0.0,,0.0,384542701.06,27518024.89,0.0,0.0,,0.0,,,122185546.4,65452254.39,121183276.04,66496623.8,144603558.85,78696596.83,141244325.04,70988448.64,雷特科技
920718.BJ,20260518,13.71,13.239,20.8753,11.53,31.8623,55.318,2.1315,1.0873,1.1358,1.4588,1.4588,9066.67,4311.0142,2734.0283,124304.0457,59104.0047,,,,,,,719485032.09,403068934.23,0.0,0.0,,0.0,804394991.01,311693588.23,0.0,0.0,,0.0,822703049.85,280398611.41,0.0,0.0,,0.0,921058377.67,332123711.6,0.0,0.0,,0.0,,,658838164.64,583087911.18,761847666.95,656707912.67,814190099.55,716906152.21,853775278.3,760986551.54,合肥高科
301177.SZ,20260518,30.91,0.3724,3.7236,0.57,88.9436,79.3264,1.9651,8.1391,8.3953,1.6165,1.6165,40027.455,40001.0,4001.0,1237248.6341,1236430.91,3466376878.24,1354558286.93,0.0,0.0,,0.0,8678095286.87,1830861641.18,0.0,0.0,,0.0,7666161998.48,1187724178.52,0.0,0.0,,0.0,7130779119.67,845795615.69,0.0,0.0,,0.0,7681674959.79,1452901069.37,0.0,0.0,,0.0,3411222900.23,1031666197.73,3043032983.27,890441836.14,1742034299.37,540562479.26,1111612211.62,382770535.44,1156382612.03,388522975.98,迪阿股份
688448.SH,20260518,71.96,3.0366,6.0952,0.92,522.5869,547.4869,5.1063,14.1251,13.9548,0.4124,0.4124,7227.6,7227.6,3600.721,520098.096,520098.096,292168419.0,199772842.65,0.0,0.0,,0.0,1256850227.27,344282465.88,0.0,0.0,,0.0,1375497580.67,415403549.2,0.0,0.0,,0.0,1429775535.77,432233376.8,0.0,0.0,,0.0,1427364073.97,412842239.7,0.0,0.0,,0.0,163995685.86,83708588.15,179772232.4,110621345.53,219797706.78,143019064.37,256072386.6,162099349.89,238773728.47,165127511.07,磁谷科技
301580.SZ,20260518,62.94,8.3849,9.3537,1.09,34.1819,33.0072,3.092,6.4817,6.1713,0.7377,0.7377,10656.4537,7201.6992,6455.7879,670717.1959,453274.9476,,,,,,,,,,,,,1209108493.08,219112344.39,0.0,0.0,,0.0,2269388731.7,261083752.46,0.0,0.0,54116326.3,0.0,2376655547.04,278918679.8,0.0,0.0,54116326.3,0.0,,,,,354997373.78,182026179.94,641129724.8,301851281.65,746547277.39,357371599.67,爱迪特
688072.SH,20260518,525.21,3.156,4.9446,1.24,160.2164,90.298,20.4869,22.7751,21.4469,0.0506,0.0506,28269.3012,28269.3012,18043.4538,14847319.6833,14847319.6833,1898160146.68,785616436.92,0.0,0.0,,0.0,5875713082.98,2316390922.85,0.0,0.0,,0.0,8792929324.91,4719197782.2,0.0,0.0,,0.0,13165177931.83,8419162156.74,0.0,0.0,,0.0,18907187909.79,12804626849.55,0.0,0.0,,0.0,57740966.38,40410609.92,991523747.21,512376197.25,1702507007.62,845353331.05,2277814834.87,1284844375.72,4220109407.24,2815696000.76,拓荆科技
603057.SH,20260518,26.6,1.2508,4.9342,1.34,46.409,36.0246,5.139,3.3843,3.2451,1.9656,1.9656,41200.0,41200.0,10444.0955,1095920.0,1095920.0,,,,,,,2770777220.68,750701898.63,0.0,0.0,86917.7,0.0,2981000049.87,910563608.43,0.0,0.0,,0.0,3396928515.46,1388805654.42,0.0,0.0,,0.0,3917283260.35,1894147443.88,0.0,0.0,,0.0,,,2742411239.45,2262473886.55,2815981885.57,2134706752.83,2686508231.2,1982190728.61,2513779188.8,1947583581.73,紫燕食品
603153.SH,20260518,15.45,0.5167,2.214,0.64,17.2019,16.9695,1.6296,1.2664,1.2656,1.6258,1.6258,40986.1106,40378.0169,9423.9067,633235.4088,623840.3611,,,,,,,,,,,,,4462309515.28,978630469.69,0.0,0.0,250655365.64,0.0,4516301016.81,952509215.95,0.0,0.0,241354056.04,0.0,5636480195.64,1730991953.83,0.0,0.0,289957765.63,0.0,,,,,2520794707.58,1789608469.68,2587878080.76,1824171608.65,3018367909.49,2131799526.12,上海建科
603151.SH,20260518,15.01,1.5342,3.2909,1.1,23.1703,29.559,1.8564,0.4506,0.4232,1.3231,1.3231,17111.26,17111.26,7977.14,256840.0126,256840.0126,317616395.25,164822476.92,0.0,0.0,,0.0,658742624.2,145301858.29,0.0,0.0,,0.0,1344180568.16,129254405.41,0.0,0.0,,0.0,1766742600.22,500646151.87,0.0,0.0,,0.0,3219193846.56,1717474587.88,0.0,0.0,2653096.4,0.0,1160103534.46,1003682246.0,1197445737.67,1031593184.64,1150220942.34,988811530.24,1624395865.36,1471970004.35,4148634861.28,3809029189.02,邦基科技
603190.SH,20260518,28.75,10.5826,10.5826,1.17,32.3036,28.5779,1.5905,1.9459,1.8623,0.879,0.879,12454.0,4111.5582,4111.5582,358052.5,118207.2983,2079425366.31,1104850226.71,0.0,0.0,,0.0,,,,,,,3318930685.97,1281081424.37,0.0,0.0,,0.0,3837794893.13,1727915698.15,0.0,0.0,7958717.34,0.0,3801155150.36,1607333006.67,0.0,0.0,7958717.34,0.0,836857924.29,630924099.44,,,1190908620.29,890701302.64,1250951129.52,954446137.22,1282586370.3,1009879318.22,亚通精工
001316.SZ,20260518,58.05,2.9088,8.0343,0.62,36.3416,31.7543,4.8991,5.4919,5.2334,1.0488,1.0488,11511.542,10728.6224,3884.2368,668245.0131,622796.5303,576709200.0,313286800.0,0.0,0.0,,0.0,1121803581.88,88813504.54,0.0,0.0,0.0,0.0,1236388337.16,96776173.34,0.0,0.0,9511964.57,0.0,1345129787.74,152210010.22,0.0,0.0,9231585.28,0.0,1420108876.25,166001592.65,0.0,0.0,,0.0,824900500.0,569875300.0,405275427.69,285326652.6,603578139.32,454283919.86,668010476.08,482111196.27,752543347.63,531147091.8,润贝航科
301004.SZ,20260518,39.2,0.7738,2.6287,1.64,13.0744,16.4832,3.1832,2.4287,2.7768,7.9776,2.5257,14580.6238,13610.7351,4006.5163,571560.453,533540.8159,713419305.77,127821947.44,0.0,0.0,,0.0,1007137008.78,264958572.15,0.0,0.0,,0.0,1536042019.4,395833626.41,0.0,0.0,,0.0,2278141731.3,598558580.74,0.0,0.0,,0.0,2744894018.96,936893775.59,0.0,0.0,,0.0,393532719.03,279699805.94,836251895.95,566648011.19,1228466543.94,744788756.16,1985164069.91,1200152058.38,1829272026.94,1246423135.54,嘉益股份
001314.SZ,20260518,53.97,2.4093,4.7954,0.56,117.7794,70.0791,3.646,1.6795,1.4892,0.1654,0.1654,14263.4,12438.9311,6249.4011,769795.698,671329.1115,,,,,,,,,,,,,2708548031.78,677708142.18,0.0,0.0,,0.0,3345937040.21,1293056131.28,0.0,0.0,,0.0,3895670256.91,1817056093.67,0.0,0.0,,0.0,,,,,1871840476.62,1530324695.07,2294583235.07,1949053829.24,2850492738.14,2487986609.43,亿道信息
001229.SZ,20260518,36.05,1.4958,2.6797,0.45,53.1592,62.6696,3.6475,16.099,15.7849,1.6245,1.6245,10245.15,5267.9432,2940.5909,369337.6575,189909.3524,105261852.04,40585442.96,0.0,0.0,,0.0,926989469.19,35996056.21,0.0,0.0,,0.0,1010424877.08,65787090.41,0.0,0.0,,0.0,1015806985.96,50925027.73,0.0,0.0,,0.0,1043203016.6,70032207.02,0.0,0.0,,0.0,99986339.7,18693818.79,126764975.32,28508616.49,139736511.53,30594445.88,117395931.55,28147235.01,132204074.44,47427002.15,魅视科技
603170.SH,20260518,12.38,1.2168,3.5912,1.36,18.858,18.3462,3.1994,1.688,1.6286,3.1502,3.1502,40001.0,40001.0,13552.808,495212.38,495212.38,523988692.71,270671239.82,0.0,0.0,3728374.95,0.0,1553916824.91,374847996.34,0.0,0.0,30605863.51,0.0,1718402111.65,429023611.67,0.0,0.0,30605863.51,0.0,2131839208.24,646858927.02,0.0,0.0,30605863.51,0.0,2255603227.38,641384967.79,0.0,0.0,30605863.51,0.0,711432668.91,480703540.79,1475292534.39,969709579.72,1759190124.9,1162866562.89,1930159749.56,1316353848.92,2132813002.89,1423053198.58,宝立食品
601089.SH,20260518,19.15,1.3538,4.9482,2.58,19.5839,21.1727,2.3723,2.623,2.6375,2.5457,2.5457,48000.0,48000.0,13132.2997,919200.0,919200.0,1459946862.39,774669385.31,0.0,0.0,,0.0,4091807659.06,1017228732.47,0.0,0.0,,0.0,4447190183.25,1082303417.31,0.0,0.0,,0.0,4536654003.08,1068549101.43,0.0,0.0,,0.0,4793008534.64,1093684239.3,0.0,0.0,,0.0,2019909168.49,522138548.96,2365674217.96,748385231.72,2462880582.11,806193090.04,2547022297.14,838284084.34,2520605126.57,858150245.81,福元医药
603211.SH,20260518,29.32,4.1788,14.2066,0.78,115.7894,127.4249,6.3613,6.2092,6.0396,0.2046,0.2046,27180.8,27180.8,7995.2,796941.056,796941.056,,,,,,,1714542068.37,590331020.67,0.0,0.0,,0.0,1736053413.4,583326988.73,0.0,0.0,,0.0,1832722545.46,639518187.02,0.0,0.0,,0.0,1914406587.06,674740019.47,0.0,0.0,,0.0,,,719399399.85,578233750.14,729182539.22,597858252.45,829318687.1,690024590.09,922531720.62,762424212.46,晋拓股份
001322.SZ,20260518,7.34,1.0584,5.0209,1.74,155.0528,129.8851,1.5191,1.0965,1.1088,1.7721,1.7721,96716.296,78561.1975,16561.1975,709897.6126,576639.1897,,,,,,,8271519530.48,4861199587.0,0.0,0.0,,0.0,10124735088.28,5249912175.22,0.0,0.0,,0.0,9597310955.5,4749091380.5,0.0,0.0,,0.0,9202727117.77,4479969602.65,0.0,0.0,,0.0,,,5266925395.68,3477026142.43,5280072640.7,3727034979.63,4831705497.94,3555041648.8,4471654372.09,3196569346.63,箭牌家居
603163.SH,20260518,110.98,4.9849,17.8798,1.35,71.8103,67.5511,9.2854,3.7136,3.7558,0.811,0.811,10000.0,10000.0,2788.025,1109800.0,1109800.0,,,,,,,1789185932.52,808548199.84,0.0,0.0,,0.0,1821281581.1,759279129.62,0.0,0.0,,0.0,1934538057.81,848528634.97,0.0,0.0,,0.0,2253753713.68,1120436287.21,0.0,0.0,,0.0,,,1089809305.33,901629955.98,1445709682.6,1234216490.81,1446730283.61,1268022773.25,2116479560.51,1917303193.38,圣晖集成
001301.SZ,20260518,77.33,2.8604,3.5987,0.84,21.3231,22.727,2.8072,2.5391,2.3698,1.0303,1.0303,26080.235,18574.4351,14764.1001,2016784.5726,1436361.0663,,,,,,,6101171573.55,3211082956.78,0.0,0.0,,0.0,7924468732.99,2418310590.79,0.0,0.0,,0.0,8148598805.02,2104523110.21,0.0,0.0,,0.0,11020021273.44,4257806922.53,0.0,0.0,,0.0,,,3536204632.42,2010943887.92,3170916475.24,2303738958.62,3619977243.98,2707670823.14,5505623316.16,4268681310.63,尚太科技
001339.SZ,20260518,106.73,10.1419,14.4501,1.13,157.5185,113.155,11.3981,6.5888,5.9338,0.0744,0.0744,25229.061,12453.3063,8740.3913,2692697.6805,1329141.3814,686370760.82,360636071.72,0.0,0.0,,0.0,3073452342.09,1242532010.31,0.0,0.0,,0.0,3112739713.19,1201266652.69,0.0,0.0,,0.0,4776365450.4,2672888608.72,0.0,0.0,,0.0,5784202487.63,3325542621.32,0.0,0.0,,0.0,1274366376.09,1076290400.9,2107357002.64,1763629070.18,2779476668.08,2456630750.82,2781257744.22,2287243934.4,2972959655.39,2309352396.61,智微智能
001255.SZ,20260518,35.15,1.6918,4.3863,0.88,198.9455,280.5815,3.398,6.8389,6.357,0.1027,0.1027,8700.8184,7105.6,2740.6,305833.7668,249761.84,234992500.0,127500500.0,0.0,0.0,,0.0,1058922078.69,292451934.05,0.0,0.0,9759608.33,0.0,949538257.42,172906988.56,0.0,0.0,9759608.33,0.0,1097326384.34,354948710.68,0.0,0.0,4744024.81,0.0,1403241266.36,665109654.05,0.0,0.0,4744024.81,0.0,128467100.0,65875000.0,279245762.52,184236868.58,253739206.82,164329289.98,251841486.63,187494408.17,332514649.44,232866234.56,博菲电气
301197.SZ,20260518,36.68,6.9659,9.64,0.61,139.5064,193.3643,3.3466,9.5493,10.0482,0.2637,0.2637,12054.0,10874.925,7858.25,442140.72,398892.249,489396440.94,173637741.98,0.0,0.0,,0.0,1428723305.93,148490740.7,0.0,0.0,,0.0,1593141500.68,281083427.52,0.0,0.0,,0.0,1656517890.79,341220071.37,0.0,0.0,,0.0,1701912170.29,405998010.92,0.0,0.0,,0.0,279768913.83,158275474.34,144984293.74,79440951.65,168145226.06,101091511.74,126243215.19,72410072.82,136315218.09,83092895.81,工大科雅
001298.SZ,20260518,23.54,3.3652,6.083,0.54,133.6144,86.552,6.1193,1.2164,1.044,0.1206,0.2051,43251.4027,40741.9448,22538.7654,1018138.0196,959065.3806,1210746400.0,1130962200.0,0.0,0.0,,0.0,1940575526.23,1166651880.21,0.0,0.0,,0.0,2708632692.9,1165444703.52,0.0,0.0,,0.0,2840517829.6,1284484353.77,0.0,0.0,,0.0,3648615093.44,2033551347.22,0.0,0.0,,0.0,4308312600.0,4018877500.0,5212074906.66,4946860797.15,4378553957.18,4171268115.98,5353699648.44,5119239620.17,6127904293.34,5851167533.99,好上好
001260.SZ,20260518,21.96,1.3516,1.744,0.79,61.3368,68.0107,3.037,4.3865,4.4169,0.5738,0.5738,11500.0,11500.0,8912.5,252540.0,252540.0,,,,,,,,,,,,,980753974.03,220988246.19,0.0,0.0,,0.0,1030027118.66,232235674.14,0.0,0.0,,0.0,1069627853.92,240629655.57,0.0,0.0,,0.0,,,,,341694851.96,240722016.29,453246424.28,329146853.26,424209789.17,306473527.27,坤泰股份
301391.SZ,20260518,77.31,2.8024,7.4846,1.14,375.773,309.513,3.5061,12.7309,12.2131,0.1505,0.1505,9501.4811,9283.5621,3476.0298,734559.5038,717712.186,642082887.01,262640245.6,0.0,0.0,,0.0,892435517.22,337452793.16,0.0,0.0,,0.0,2726298367.89,585138147.0,0.0,0.0,,0.0,2646383264.15,481612346.63,0.0,0.0,,0.0,2544056680.23,468403562.86,0.0,0.0,,0.0,86911979.62,48343456.54,424040054.03,249742580.25,567675740.44,299920238.75,425824763.37,237849360.15,409505238.24,227818777.15,卡莱特
301255.SZ,20260518,30.94,10.2144,10.2144,1.15,107.9478,118.5639,4.4121,10.579,10.2015,0.4617,0.4617,15232.0,3808.0,3808.0,471278.08,117819.52,,,,,,,665285597.2,218785227.79,0.0,0.0,,0.0,1256952471.96,232961489.35,0.0,0.0,,0.0,1354074391.55,322848447.56,0.0,0.0,,0.0,1481579013.73,430647026.46,0.0,0.0,,0.0,,,342896492.76,237060685.26,340550412.39,243238250.43,325831806.53,240443792.28,330562441.67,253867642.27,通力科技
301369.SZ,20260518,243.63,5.6315,7.8616,0.72,512.4601,434.1725,11.3316,48.5242,44.8629,0.1667,0.1667,7057.5398,3782.2547,2709.3663,1719428.4215,921470.7126,,,,,,,1778902787.2,108791169.85,0.0,0.0,,0.0,1569128281.74,117556116.37,0.0,0.0,,0.0,1580375135.27,94144874.0,0.0,0.0,,0.0,1608461311.45,100140181.73,0.0,0.0,0.0,0.0,,,270573753.55,93000033.22,168354023.05,57253744.39,224922938.46,90810569.52,232753639.44,102595070.89,联动科技
301329.SZ,20260518,26.16,5.3279,5.3279,0.8,72.2314,58.3005,2.8045,4.9619,4.5146,1.4335,1.4335,17020.0,5994.4,5994.4,445243.2,156813.504,,,,,,,689079477.92,253371129.95,0.0,0.0,,0.0,1774480515.45,235867428.6,0.0,0.0,,0.0,1792314587.97,249097428.71,0.0,0.0,,0.0,1860733126.41,310312557.91,0.0,0.0,,0.0,,,723866603.38,513112594.1,594466912.9,425963759.3,605169235.77,453143526.43,675198160.26,511309883.16,信音电子
301555.SZ,20260518,41.8,14.6933,17.9963,1.68,52.9264,49.6949,3.4129,1.7292,1.6868,,0.5263,9226.67,4834.475,3947.165,385674.806,202081.055,,,,,,,,,,,,,1742845357.06,1141506687.36,0.0,0.0,,0.0,2118667981.87,1069351079.08,0.0,0.0,,0.0,2793270496.25,1670314038.81,0.0,0.0,,0.0,,,,,1036512743.18,880827427.19,930560914.95,840483991.93,1640942207.63,1445672086.9,惠柏新材
301316.SZ,20260518,58.06,7.229,18.5942,0.72,239.8578,231.5671,21.1603,10.4478,9.9629,0.1378,0.1378,40400.0,24282.6503,9440.5629,2345624.0,1409850.6764,284700582.29,164364070.67,0.0,0.0,7739388.25,0.0,921089163.69,221282461.12,0.0,0.0,30118284.74,0.0,1436838948.42,384005232.08,0.0,0.0,104953437.95,0.0,1706419547.95,556540459.92,0.0,0.0,165889279.47,0.0,2043730710.84,801866101.48,0.0,0.0,189575813.01,0.0,309666061.62,231419692.71,861364063.72,661092148.84,966862345.5,743259482.08,1206608987.09,914226236.06,1620637932.29,1275071670.41,慧博云通
301003.SZ,20260518,56.79,7.2258,13.6806,1.18,54.0581,62.8868,4.8054,10.1013,10.5381,3.1696,0.5283,9713.3323,7514.0354,3968.7264,551620.1413,426722.0704,1112627729.75,76590480.28,0.0,0.0,,0.0,1217871453.78,101974578.79,0.0,0.0,,0.0,1222123221.1,63946242.81,0.0,0.0,,0.0,1212968400.84,50585742.83,0.0,0.0,,0.0,1169692394.65,59262263.89,0.0,0.0,,0.0,516885884.94,350968487.9,404574346.76,293544936.91,364120461.5,243005296.22,478264973.7,325929374.12,419728745.97,284620969.33,江苏博云
301061.SZ,20260518,62.63,1.3615,3.5504,1.23,15.9787,16.5116,3.1421,4.0548,4.0882,1.4048,1.4048,21876.7401,14533.7327,5573.5217,1370140.2325,910247.679,3076918681.64,633550225.91,0.0,0.0,,0.0,3072433007.39,447239656.22,0.0,0.0,,0.0,3482514481.04,571187555.9,0.0,0.0,,0.0,3965213123.65,673023600.24,0.0,0.0,,0.0,5118818579.8,1091286206.59,0.0,0.0,,0.0,1489688255.43,984481673.72,1109084654.47,769405630.71,1454731731.93,988699663.61,1849333507.64,1225800775.42,2511429964.0,1548044090.35,匠心家居
301019.SZ,20260518,23.29,1.9376,2.2878,0.85,34.9404,33.6757,3.3698,8.1943,7.84,2.5762,2.5762,16496.3391,10460.9471,8859.7835,384199.7376,243635.458,1023185875.19,71441719.8,0.0,0.0,,0.0,1074989533.41,57742603.75,0.0,0.0,,0.0,1145476808.45,74473369.32,0.0,0.0,,0.0,1203362904.19,93894488.91,0.0,0.0,,0.0,1203725277.62,120454714.08,0.0,0.0,,0.0,362335964.12,237240659.1,351220471.82,249214711.01,339991425.85,223092301.2,366395458.81,249014478.94,344651009.29,217533529.6,宁波色母
301082.SZ,20260518,11.99,1.8954,3.6933,0.72,95.4373,95.9304,3.4764,1.5199,1.5813,0.6416,0.5132,29420.1926,27270.7852,13995.1716,352748.1093,326976.7145,1879995273.15,1353273472.08,0.0,0.0,,0.0,2506074814.62,1434312771.56,0.0,0.0,,0.0,3044043153.76,1950201612.04,0.0,0.0,,0.0,3318570105.91,2238007765.34,0.0,0.0,,0.0,3844927328.45,2810202076.27,0.0,0.0,,0.0,1418997680.89,1202372235.05,1462644114.78,1238150641.36,1482772661.67,1261445241.08,1378968158.38,1205889959.89,1832572965.66,1611852384.52,久盛电气
301336.SZ,20260518,57.53,6.8896,8.8501,2.28,75.3332,79.2469,2.7311,6.7458,7.4476,0.3897,0.3897,4000.0,3043.0297,2368.9169,230120.0,175065.4986,460885600.0,131570900.0,0.0,0.0,,0.0,865325584.0,87447391.45,0.0,0.0,,0.0,858288996.27,65751957.49,0.0,0.0,,0.0,889070504.95,86649010.09,0.0,0.0,,0.0,933409733.59,104491356.71,0.0,0.0,,0.0,205015000.0,146407800.0,247464105.71,180405219.27,196380395.97,148401082.2,192712180.63,143437809.41,213146740.43,161623843.05,趣睡科技
301370.SZ,20260518,9.8,2.1885,4.3304,2.15,67.6722,58.865,1.8385,0.6601,0.6766,0.8505,0.8505,47060.0,32374.8561,16361.781,461188.0,317273.5898,5789814758.97,4624748307.85,0.0,0.0,,0.0,,,,,,,7459775762.87,4961378834.76,0.0,0.0,,0.0,6948066719.15,4431892240.15,0.0,0.0,,0.0,6319891150.33,3760412120.93,0.0,0.0,,0.0,2821793162.17,2514522792.75,,,5760993012.21,5066863211.61,5479472836.38,4912337540.15,5353226595.7,4813471297.93,国科恒泰
